N, e1, e2, e3_ab, e3_abc, e_total_ab, e_total_abc
248, 0.000000345872462578509037758421098877, 0.00000285293762303241486716449645925, 0.00101974116687445348512295434372, 0.0000110908058723849754278799965091, 0.00102293997696006440902787726128, 0.0000142896159579958993328029140672
249, 0.000000342727480676803657242762255496, 0.00000283204561523528199371258335632, 0.00101232417546446975012000082825, 0.0000109663420951600454367809282452, 0.00101549894856038183577095617386, 0.000014141115191072131087736273857
250, 0.000000339623781128149855339969478554, 0.00000281139019976212810707133209428, 0.00100498747618580623768037422634, 0.0000108437309173719867402103659968, 0.00100813849016669651564278552791, 0.0000139947448982622647026216675696
251, 0.000000336560656974421652248917360418, 0.00000279096775702732920715209836581, 0.000997729906436541967537707947208, 0.0000107229379109933572528079808017, 0.00100085743485054371839710896293, 0.0000138504663249951081122089965279
252, 0.000000333537416164912613732267780112, 0.00000277077473709492812973669786669, 0.000990550324749216929187847149545, 0.0000106039294155700215839577449911, 0.000993654636902476769931316115192, 0.0000137082415688298623274267106379
253, 0.000000330553381183483420026348202543, 0.00000275080765806594860002624555021, 0.000983447610328093649767785613806, 0.0000104866725182598521470624610475, 0.000986528971367343081787838207559, 0.0000135680335575092841671150548003
254, 0.000000327607888686484315317010521875, 0.00000273106310450930643208393994202, 0.000976420662598271380855681768773, 0.0000103711350344644414412316719172, 0.000979479333591467171603082719237, 0.0000134298060276602321886326223811
255, 0.00000032470028915109957040247265256, 0.00000271153772593497153999905948265, 0.000969468400766305300101143492198, 0.0000102572854890340206421916029207, 0.000972504638781391371211545024333, 0.0000132935235041200917525931350559
256, 0.000000321829946533773993233372011731, 0.00000269222823530808113967833316026, 0.000962589763391994604547127942548, 0.0000101450930980265138001211562375, 0.00096560382157383645968003964772, 0.0000131591512798683689330328614095
257, 0.000000318996237938393903587313054697, 0.0000026731314076027494357370166758, 0.000955783707971014431930484137808, 0.000010034527751002361205270616387, 0.000958775835616555575269808467539, 0.0000130266553965435045445949461175
258, 0.000000316198553293906872147411690783, 0.00000265424407839436228192734261879, 0.000949049210528077201170340595535, 0.00000992555999383742117381827782251, 0.000952019653159765470324415349845, 0.0000128960026255256903278930321321
259, 0.000000313436295041075932562249388348, 0.00000263556314248918684833014419821, 0.000942385265220319229945595657566, 0.00000981816101203690788903602234938, 0.000945334264657849492726488051152, 0.0000127671604495671706699284159359
260, 0.000000310708877828074928478398132934, 0.00000261708555259016629325479258113, 0.00093579088395061838128423763153, 0.00000971230261453394520870214568128, 0.000938718678381036622505970822244, 0.0000126400970449521864304353363953
261, 0.000000308015728214642175879399190204, 0.00000259880831799780788840038817616, 0.000929265095990558027317679979085, 0.00000960795721795691366381480576231, 0.000932171920036770477381959766452, 0.0000125147812641693637280945931287
262, 0.000000305356284384519723223304080667, 0.0000025807285033451100452886403365, 0.000922806947612761811024522534629, 0.00000950509783135034131670993652534, 0.000925693032400491440793034479046, 0.0000123911826190799710852218809425
263, 0.000000302729995865915195842205391669, 0.00000256284322736550929939834608458, 0.000916415501732332549514654070566, 0.00000940369804133463975782100912044, 0.000919281074955563974009894622042, 0.0000122692712645660642530615605967
264, 0.00000030013632325973253400530743538, 0.00000254514966169286258321541843549, 0.000910089837557137168212616891687, 0.00000930373199769051528976025983261, 0.000912935123542089763329837617558, 0.0000121490179826431104069809857035
265, 0.000000297574737975326892304463966384, 0.00000252764502969251311538591774633, 0.000903829050246687796654110642823, 0.00000920517439935439321893124296852, 0.000906654270014355636661801024536, 0.0000120303941670222332266216246812
266, 0.000000295044721973547577189236291862, 0.00000251032660532252000269467909639, 0.000897632250579377105442229530307, 0.00000910800048081168104817553219178, 0.000900437621906673173022113445696, 0.00001191337180810774862805944758
267, 0.000000292545767516841174426090645983, 0.00000249319171202416224472702949547, 0.000891498564627833631641495035158, 0.00000901218599887516509679773531073, 0.000894284302107374635060648155299, 0.0000117979234784161685159508554522
268, 0.000000290077376926194973165325929901, 0.00000247623772164085729562210929299, 0.000885427133442170237452718251853, 0.00000891770721983628548469578528205, 0.000888193448540737289721505687076, 0.0000116840223184033377534832205049
269, 0.000000287639062344708441699115786461, 0.00000245946205336466271899469448379, 0.000879417112740905984881127079753, 0.00000882454090697746728543254010028, 0.000882164213856615356041820890024, 0.0000115716420226868384461263503705
270, 0.000000285230345507587864793861597196, 0.00000244286217270955681457534613678, 0.000873467672609348597312417634342, 0.00000873266430843410172317511801529, 0.000876195765127565741991786842076, 0.0000114607568266512464025443257493
271, 0.000000282850757518366325999497797639, 0.00000242643559051072044016524229712, 0.00086757799720523132705254518157, 0.000008642055145395171270604098131, 0.000870287283553260413818709921665, 0.0000113513414934242580367688382258
272, 0.000000280499838631158022336496333873, 0.0000024101798619490676400640696273, 0.000861747284471404465170230286431, 0.00000855269160063189707679319101183, 0.000864437964171984690832630852392, 0.000011243371301212122739193756973
273, 0.000000278177138038762444464008619474, 0.0000023940925856002971594079931724, 0.000855974745855387925224662493975, 0.00000846455230734415696244785452491, 0.000858647015579026984828534495767, 0.0000111368220309832165663198563168
274, 0.000000275882213666440253558714439569, 0.00000237817140250776050939228706438, 0.000850259606035597314115758457588, 0.00000837761633831477788217621099317, 0.000852913659651771514878709459092, 0.0000110316699544889786451272124971
275, 0.000000273614631971188746919976841858, 0.00000236241399527846498611105153015, 0.00084460110265406167946083883108, 0.00000829186319536214885912876943625, 0.000847237131281311333193869859452, 0.0000109278918226118025921597978083
276, 0.000000271373967746350637540277749725, 0.00000234681808720155196917883943435, 0.0008389984860554567013449960606, 0.00000820727279908192950929766483411, 0.000841616678110404603951715177784, 0.0000108254648540298321160167820182
277, 0.000000269159803931395487881241850862, 0.00000233138144138861196742339094728, 0.000833451019032282484458001730375, 0.00000812382547886894592864301405498, 0.000836051560277602491913306363173, 0.0000107243667241889533839476468531
278, 0.000000266971731426718543799645617875, 0.00000231610185993521826840227247157, 0.00082795797657602031165789179376, 0.00000804150196321067042958459030797, 0.000830541050167382248470093711849, 0.0000106245755545726072417865083974
279, 0.000000264809348913306919503584886724, 0.00000230097718310308071563948681254, 0.000822518645634107748737781866455, 0.00000796028337024397487492935646786, 0.000825084432166124136372924938154, 0.0000105260699022603625100724281671
280, 0.000000262672262677128096738413133658, 0.00000228600528852224011039489401831, 0.000817132324872576349186220735376, 0.00000788015119856712963586249594229, 0.000819681002423775717393354042528, 0.0000104288287497664978429958030943
281, 0.000000260560086438100528898136298163, 0.0000022711840904127420403740498116, 0.000811798324444200903323836977792, 0.00000780108731829929194431118414207, 0.000814330068621051745893109163902, 0.0000103328314951501345135833702518
282, 0.0000002584724411835107908816605187, 0.00000225651153882524660182837926067, 0.000806515965762013714416388862961, 0.00000772307396237998904712142199162, 0.00080903094974202247180909890274, 0.000010238057942388746439831461771
283, 0.000000256408955005746195389832217432, 0.00000224198561890004752867177853802, 0.000801284581278041771008861400343, 0.00000764609371810135350955716663114, 0.000803782975851947564732923011098, 0.0000101444882920071472336187773866
284, 0.00000025436926294421611280333101429, 0.00000222760435014399069620214058078, 0.000796103514267128925365944083781, 0.00000757012951886611065018007043541, 0.000798585487880217132174949555376, 0.0000100521031319543174591855420305
285, 0.00000025235300683133939131203282037, 0.00000221336578572479785043004015769, 0.000790972118615709287886908679704, 0.00000749516463616455179263921361184, 0.000793437837408265425128650752682, 0.00000996088342872068903438128658991
286, 0.000000250359835142479282820280943354, 0.00000219926801178231674860442080563, 0.000785889758615402011819970246475, 0.00000742118267176395215043757122023, 0.000788339386462326807851394948224, 0.00000987081051868874818186227296922
287, 0.000000248389402849711144297510982842, 0.00000218530914675623370310873175569, 0.000780855808761301476460807713181, 0.00000734816755010410906095494185107, 0.000783289507310907421308213955919, 0.0000097818660997100539083611845896
288, 0.000000246441371279311909391406774488, 0.00000217148734072979881944285473056, 0.000775869653554840585014761738384, 0.00000727610351089288528269455231465, 0.00077828758226684969574359599989, 0.00000969403222290199601152881381969
289, 0.000000244515407972863916738209849245, 0.00000215780077478912802864691648436, 0.000770930687311108479977994385835, 0.00000720497510189584347855925434111, 0.000773333003493870471923379512168, 0.00000960729128465783542394438067471
290, 0.000000242611186551869144725716706948, 0.00000214424766039765935361837547309, 0.000766038313970507448616225745629, 0.00000713476717191425212816181386173, 0.000768425172817456977114569837809, 0.00000952162601886378062650590604177
291, 0.000000240728386585773242500089138691, 0.00000213082623878535373492892150251, 0.00076119194691463714808579105202, 0.00000706546486394593023109459223297, 0.000763563501540008275063220062661, 0.00000943701948931705720852360287417
292, 0.000000238866693463301968556762249037, 0.00000211753478035224319185105709169, 0.000756391008786297527981802120032, 0.00000699705360852357855583394077589, 0.000758747410260113073142209939373, 0.00000935345508233912371624176011661
293, 0.000000237025798267015755914705386188, 0.00000210437158408594112455845865196, 0.000751634931313504971486094200597, 0.00000692951911722541911894749641289, 0.000753976328695857928366567364635, 0.00000927091649957837599942066045104
294, 0.000000235205397650991121044905575465, 0.00000209133497699274118941669481634, 0.000746923155137419218546804343793, 0.000006862847376353132298762887857, 0.000749249695512062950857265944185, 0.00000918938775099686460922448824881
295, 0.000000233405193721540526626377412573, 0.00000207842331354194241585208206839, 0.00074225512964408157923106939501, 0.00000679702464077224273824799854721, 0.000744566958151345062173547854491, 0.00000910885314803572568072645802817
296, 0.000000231624893920885099878140505783, 0.00000206563497512304909479747149528, 0.000737630312799867795993505191331, 0.00000673203742791026120498249312473, 0.000739927572668911730188180803332, 0.00000902929729695419539965810512578
297, 0.000000229864210913697302536957878184, 0.00000205296836951550446891214934219, 0.000733048170990561673404506377878, 0.00000666787251190804007349718146037, 0.000735331003570990875175955485099, 0.00000895070509233724184494628868074
298, 0.000000228122862476433249230911200592, 0.0000020404219303706274068578097572, 0.000728508178863958266065794162179, 0.00000660451691791994528938188809256, 0.000730776723656805326721882883137, 0.00000887306171076700594547060905035
299, 0.000000226400571389376881597199082359, 0.00000202799411670543106055771110481, 0.000724009819175908003066242407589, 0.00000654195791655858776902092132931, 0.000726264213864002811008397317776, 0.00000879635260465339571117583151647
300, 0.000000224697065331320629421224382554, 0.00000201568341240801199774331246327, 0.000719552582639715633342466974016, 0.00000648018301847999237875890523804, 0.000721792963117454965969631510862, 0.00000872056349621932500592344208386
301, 0.000000223012076776809530605184430269, 0.00000200348832575420748389266706406, 0.000715135967778810303537844062215, 0.00000641917996910521310980097651151, 0.000717362468181341320552341913709, 0.00000864568037163623012429882800583
302, 0.000000221345342895878042046064302023, 0.00000199140738893522746911805923716, 0.000710759480782605431125238328764, 0.00000635893674347452899956347867964, 0.000712972233514436536636402452303, 0.00000857168947530563451072760221882
303, 0.000000219696605456210956525118688805, 0.00000197943915759597642745653575872, 0.00070642263536546931329470245406, 0.00000629944154123047691849108406325, 0.000708621771128521500678684108507, 0.00000849857730428266430247273851078
304, 0.000000218065610727661949371094597946, 0.00000196758221038378850872375830281, 0.000702124952628729618931109747148, 0.00000624068278172609470847017714879, 0.000704310600449841069389204600048, 0.00000842633060283754516656503004955
305, 0.000000216452109389065315727975593324, 0.00000195583514850730750657247838043, 0.000697865960925637049346887642791, 0.00000618264909925486148308322049683, 0.000700038248183533422169188096765, 0.00000835493635715123430538367447058
306, 0.000000214855856437278427393312810182, 0.00000194419659530525093022824173063, 0.000693645195729215525629791453526, 0.00000612532933839893133280814163914, 0.000695804248180958054987413008067, 0.00000828438179014146069042969617994
307, 0.000000213276611098394339946532428658, 0.00000193266519582480500076206435618, 0.000689462199502928268765994468052, 0.00000606871254949236236545274840798, 0.000691608141309851468106703064836, 0.00000821465435641556170616134519282
308, 0.000000211714136741065818706808704276, 0.00000192123961640940468455289589472, 0.00068531652157409108527212346959, 0.00000601278798419614509331678685932, 0.000687449475327241555775383174189, 0.00000814574173734661559657649145832
309, 0.000000210168200791883828297970310856, 0.00000190991854429565993530117785586, 0.000681207718009966058003497718192, 0.00000595754509118193278784767796981, 0.000683327804755053601767096866359, 0.00000807763183626947655144682613652
310, 0.000000208638574652755247510485767173, 0.00000189870068721919614976190856619, 0.000677135351496470671110015289652, 0.00000590297351192147168856306616643, 0.000679242690758342622507287683986, 0.00000801031277379342308583546049979
311, 0.000000207125033620226230905106992166, 0.00000188758477302918345914165097364, 0.000673098991219439171722249411244, 0.00000584906307657882099925877151984, 0.00067519370102608858141229616921, 0.00000794377288322823068930552948564
312, 0.000000205627356806699243280582553235, 0.00000187656954931133588541926235288, 0.00066909821274837469073378211422, 0.00000579580380000254154957343360188, 0.000671180409654492725862481959126, 0.000007878000706120576678273278508
313, 0.00000020414532706349334472809238473, 0.00000186565378301916759698768490347, 0.00066513259792263231279887904917, 0.00000574318587781511795768624023072, 0.000667202397032714973740594826458, 0.00000781298498789777889940201751892
314, 0.000000202678730905698804438064862952, 0.00000185483626011329950798098136875, 0.000661201734739974903119112107729, 0.00000569119968259696220960547419418, 0.00066325924973099390143153115396, 0.00000774871467361596052202452042589
315, 0.000000201227358438778572555789443793, 0.00000184411578520861528718962499744, 0.000657305217247445067417409385628, 0.00000563983576016242687715875016421, 0.00065935056039109246127715480007, 0.00000768517890380982073690416460545
316, 0.000000199791003286870542973498011601, 0.00000183349118122907148206683902371, 0.000653442645434498143301799601727, 0.00000558908482592533383127232085956, 0.000655475927619014085326839938763, 0.00000762236701044127585631265789487
317, 0.000000198369462522745897701960855663, 0.00000182296128906997192723515520417, 0.000649613625128342597554332552882, 0.00000553893776135159936631015199735, 0.000651634955879935315379269668942, 0.00000756026851294431719124726805718
318, 0.000000196962536599380137021488232847, 0.00000181252496726752190112751879798, 0.000645817767891435636238045361584, 0.00000548938561049660922821681233077, 0.000647827255395302538276194368615, 0.0000074988731143635112663658193616
319, 0.000000195570029283094670544424354236, 0.00000180218109167548262472928561053, 0.000642054690921083224337559340609, 0.00000544041957662506722341486833829, 0.000644052442042041801632833050574, 0.00000743817069758364451868857830305
320, 0.000000194191747588228074141831864319, 0.00000179192855514875166839946261894, 0.000638324016951095060326574496188, 0.00000539203101891110896280379945239, 0.000640310137253832040069115790672, 0.00000737815132164808870534509393566
321, 0.000000192827501713297307850864442061, 0.0000017817662672336996518082436976, 0.000634625374155446359928299098469, 0.00000534421144921653794840913592173, 0.000636599967924393356887958206608, 0.00000731880521816353490806824406139
322, 0.000000191477104978610341785219049665, 0.00000177169315386509829330187194922, 0.000630958396053899573695223020338, 0.00000529695252894510471865215360775, 0.000632921566312743282330310111337, 0.00000726012278778881335373924460664
323, 0.000000190140373765292752064402208099, 0.00000176170815706947939347352595166, 0.000627322721419540396129351307906, 0.00000525024606597081120819891069571, 0.000629274569950375168274889236066, 0.00000720209459680558335373683885547
324, 0.000000188817127455691928152343750834, 0.00000175181023467476872817600710315, 0.000623717994188183621095772872457, 0.00000520408401163828192330927152351, 0.000625658621550314081752101223311, 0.0000071447113737687425796376223775
325, 0.000000187507188375123577996924033787, 0.00000174199836002604308327884927877, 0.000620143863369605560411624133666, 0.00000515845845783330105412991178779, 0.000622073368918006727072899906978, 0.00000708796400623446771540568510034
326, 0.000000186210381734926229186811880221, 0.00000173227152170726279160097457643, 0.000616599982960560870838770292362, 0.00000511336163412167030934607968915, 0.000618518464864003059859558078819, 0.00000703184353756385933013386614581
327, 0.000000184926535576790404142921660016, 0.00000172262872326883613593023135289, 0.00061308601185954273035234227665, 0.0000050687859049545961313201393875, 0.000614993567118388356892415429663, 0.0000069763411638002226713932924004
328, 0.000000183655480718330096247635643366, 0.00000171306898296087586500768646513, 0.000609601613783246368541417480737, 0.00000502472376693886709411112085138, 0.000611498338246925574502672802845, 0.00000692144823061807305536644295988
329, 0.000000182397050699865092852878519011, 0.00000170359133347201183579265139588, 0.000606146457184696989329130823922, 0.00000498116784617013276301621991316, 0.000608032445568868866257776353837, 0.00000686715623034200969166174982805
330, 0.000000181151081732383581325363895372, 0.00000169419482167362744907577489471, 0.000602720215173004127848960412175, 0.00000493811089562764416064432904416, 0.000604595561076410138879361550965, 0.00000681345679903365519104546783425
331, 0.000000179917412646655336672686751915, 0.00000168487850836939109027593509373, 0.000599322565434705458219868189099, 0.00000489554579262886329697242101372, 0.000601187361355721504646816810945, 0.00000676034171364490972392104285937
332, 0.000000178695884843466624799409426977, 0.0000016756414680499572266132500714, 0.00059595319015666401603107504245, 0.0000048534655363423950331933635559, 0.000597807527509557439882487701948, 0.00000670780288923581888460602305428
333, 0.000000177486342244948764984541048946, 0.00000166648278865271514923902875957, 0.000592611775950483719452069097965, 0.00000481186324535773891326521428277, 0.000594455745081381383366292667774, 0.00000665583237625540282748878409129
334, 0.000000176288631246973079633570457037, 0.00000165740157132646658764509856268, 0.000589298013778408966869573658175, 0.00000477073215531040156280661372688, 0.000591131703980982406536852327194, 0.00000660442235788384123008528274659
335, 0.000000175102600672585719589630187302, 0.0000016483969302009165669730020219, 0.000586011598880674957636368842815, 0.00000473006561656095187038050402663, 0.000587835098411548459922931475025, 0.00000655356514743445415694313623583
336, 0.000000173928101726456590108320028632, 0.00000163946799216086492978814265619, 0.000582752230704276226685010675806, 0.00000468985709192664147751408621674, 0.000584565626798163548204907138491, 0.00000650325318581396299741054890155
337, 0.000000172764987950317316798035338611, 0.00000163061389662498890545615051891, 0.000579519612833121704173801312689, 0.00000465010015446425215554815098163, 0.000581322991717697010396055498546, 0.00000645347903903955837780233683915
338, 0.000000171613115179363883162312299106, 0.00000162183379532910998533481788849, 0.000576313452919545408728232890217, 0.00000461078848530286948247984699896, 0.000578106899830053882596730020405, 0.00000640423539581134335097697718655
339, 0.000000170472341499600242584989717113, 0.00000161312685211384115335036973474, 0.000573133462617142657929119570935, 0.00000457191587152531889266584229643, 0.000574917061810756099325054930387, 0.00000635551506513876028860120174828
340, 0.000000169342527206099858378543690167, 0.00000160449224271651323184004173125, 0.000569979357514902433165386263195, 0.00000453347620409703569637662029829, 0.000571753192284825046255604848616, 0.00000630731097401964878659520571971
341, 0.000000168223534762162756550842949673, 0.00000159592915456728173439902420108, 0.000566850857072607268478583200489, 0.00000449546347584117509306888608932, 0.00056861500976193671296953306764, 0.00000625961616517061958401875324008
342, 0.000000167115228759346287891289601047, 0.00000158743678658931817336410872096, 0.000563747684557472745219012691736, 0.00000445787177945880156880332033797, 0.000565502236572821409680268090058, 0.00000621242379480746603005871865998
343, 0.00000016601747587834838946571540588, 0.00000157901434900299225190765392247, 0.000560669566981999366829847567595, 0.00000442069530559302941006580536901, 0.000562414598806880707471220936923, 0.00000616572713047437005143917469737
344, 0.000000164930144850722711249662553295, 0.00000157066106313395378182943352451, 0.00055761623504301026147511380111, 0.00000438392834093601741764605179831, 0.000559351826250994937968192897187, 0.00000611951954892069391072514787612
345, 0.00000016385310642140553200912429496, 0.00000156237616122502551026604326297, 0.000554587423061848815109333968781, 0.00000434756526637775129824073207436, 0.000556313652329495246151609136339, 0.00000607379453402418234051589963229
346, 0.000000162786233312034930222814086231, 0.00000155415888625182031385627289506, 0.00055158286892571097451123796689, 0.00000431160055519557667993776366104, 0.000553299814045274829755317053871, 0.00000602854567475943192401685064233
347, 0.000000161729400185043201376752185913, 0.00000154600849174199842950033598525, 0.00054860231403008757931300719666, 0.00000427602877128347427141613813348, 0.000550310051922014620943884284831, 0.00000598376666321051590229322630464
348, 0.000000160682483608504022877193199047, 0.00000153792424159808253875378176131, 0.000545645503222292684673963750885, 0.00000424084456742009639317081743825, 0.000547344109947499271235594725846, 0.00000593945129262668295480179239861
349, 0.000000159645362021716362629793584583, 0.00000152990540992375061005707053468, 0.000542712184746054422480188824641, 0.00000420604268357461098089374588367, 0.00054440173551799988945287568876, 0.00000589559345552007795358061000293
350, 0.00000015861791570150760751162269148, 0.00000152195128085352843130667267975, 0.00053980211018714551928941389208, 0.00000417161794524942522383968539309, 0.000541482679383700555328232187451, 0.00000585218714180446126265798076432
351, 0.000000157600026729238853991081095576, 0.00000151406114838580573654673930123, 0.000536915034420031144157838463153, 0.00000413756526185888628112893998531, 0.00053858669559514618874837628355, 0.00000580922643697393087166676038211
352, 0.000000156591578958495755485324829795, 0.00000150623431621910174656389566528, 0.000534050715555512299441024087796, 0.00000410387962514308104209503173464, 0.000535713541450689896943073308291, 0.00000576670552032067854414425222972
353, 0.000000155592457983448760125755128741, 0.00000149847009759150780560431050981, 0.000531208914889343493098544390552, 0.00000407055610761588068767432806238, 0.00053286297744491844966427445619, 0.00000572461866319083725340439370094
354, 0.00000015460255110786699885448797102, 0.00000149076781512323660694741754525, 0.000528389396851803942381121145517, 0.00000403758986104639889228469157811, 0.000530034767218035045986923051033, 0.00000568296022727750249808659709438
355, 0.000000153621747314770497608651232795, 0.00000148312680066220926025507898104, 0.000525591928958202056455173094015, 0.00000400497611497305490264062769129, 0.000527228677506179036213036824229, 0.00000564172466295003466050435790513
356, 0.000000152649937236705789160806717926, 0.00000147554639513261316500597699772, 0.000522816281760293429925298573011, 0.00000397271017524945446368511901749, 0.000524444478092662748879465356727, 0.00000560090650761877341785190273313
357, 0.00000015168701312663039035499794089, 0.00000146802594838636531840889773629, 0.000520062228798593050739547252952, 0.00000394078742262132265368859928045, 0.000521681941760106046448311148629, 0.00000556050038413431836245249495762
358, 0.000000150732868829391989377922260326, 0.00000146056481905741730440226507708, 0.000517329546555562884982292202286, 0.00000390920331133374316123108879826, 0.000518940844243449694276072389624, 0.00000552050099922055245501127613567
359, 0.00000014978739975378855568985846421, 0.00000145316237441883978408020776537, 0.000514618014409656447939944420538, 0.00000387795336776797840618273447145, 0.000516220964183829076279714486768, 0.00000548090314194060674595280070103
360, 0.000000148850502845195942654353956823, 0.00000144581799024262583848113413385, 0.000511927414590202405918898479068, 0.00000384703318910716419417675107635, 0.000513522083083290227700033967159, 0.00000544170168219498597531223916702
361, 0.000000147922076558749900081620082811, 0.00000143853105066215400343259934767, 0.00050925753213310967694498808145, 0.00000381643844203019131800633122303, 0.000510843985260330580848502300881, 0.00000540289156925109522152055065351
362, 0.000000147002020833069751159084986774, 0.00000143130094803725328432287680904, 0.000506608154837376911010565277993, 0.00000378616486143310469781099653195, 0.000508186457806247234046047239789, 0.00000536446783030342773329295832776
363, 0.000000146090237064511315893669606143, 0.00000142412708282181384748065724574, 0.000503979073222389632279841962996, 0.00000375620824917736830216769732624, 0.000505549290542275957443216289848, 0.00000532642556906369346554202417812
364, 0.000000145186628081936981533619253219, 0.00000141700886343388845546561040702, 0.000501370080485988716925993996269, 0.00000372656447286436123099229911387, 0.00050293227597750454236299322593, 0.0000052887599643801866679915287741
365, 0.000000144291098121991129762535176928, 0.00000140994570612823104714178736612, 0.000498780972463294261355619620142, 0.00000369722946463548698463944702907, 0.000500335209267544483532523942685, 0.00000525146626888570916154376957212
366, 0.000000143403552804869431044232839727, 0.00000140293703487122016102373137528, 0.000496211547586269266768935224815, 0.00000366819921999729410736277680852, 0.00049775788817394535636100318903, 0.00000521453980767338369943074102353
367, 0.000000142523899110570808614417890128, 0.00000139598228121811616311678934489, 0.000493661606844007927589950568856, 0.00000363946979667102209243100752667, 0.000495200113024336614561681776091, 0.00000517797597699970906416221476169
368, 0.000000141652045355621158525057100743, 0.00000138908088419260246934919132087, 0.00049113095374373366355336497558, 0.00000361103731346600168524442157593, 0.000492661686673281887181239224001, 0.00000514177024301422531311866999754
369, 0.000000140787901170258188102124276287, 0.00000138223229016856214871150564524, 0.000488619394272492378419140230105, 0.00000358289794917635353382299845677, 0.000490142414463831198755953860027, 0.0000051059181405151738706366283783
370, 0.000000139931377476067003421091368882, 0.00000137543595275404245734462036054, 0.000486126736859526762658496970329, 0.00000355504794150044352662897169632, 0.000487642104189756872119262682058, 0.00000507041527173055298739468342575
371, 0.000000139082386464056337172953871968, 0.0000013686913326773609869850132219, 0.000483652792339317783265374566771, 0.00000352748358598256713897162609577, 0.000485160566058459200589532533865, 0.00000503525730512398446312959318964
372, 0.000000138240841573165561814740369551, 0.00000136199789767530821429052893838, 0.000481197373915279821336443882359, 0.00000350020123497634869390801782221, 0.000482697612654528295112549151667, 0.00000500043997422482247001328713013
373, 0.000000137406657469192879392818847543, 0.00000135535512238340231150713160836, 0.000478760297124096227464406778519, 0.0000034731972966293546438616951833, 0.000480253058903948822655306728975, 0.00000496595907648194983476164563921
374, 0.000000136579750024135319108053069333, 0.00000134876248822815312454525625738, 0.000476341379800682366530226330791, 0.00000344646823388843280698392936425, 0.000477826722038934654973879640118, 0.00000493181047214072125063723869097
375, 0.000000135760036295931406765137776821, 0.00000134221948332129324263473255927, 0.000473940442043763517379847624444, 0.00000342001056352530195903449217301, 0.00047541842156338074202924749478, 0.0000048979900831425266084343625091
376, 0.000000134947434508597596913631907187, 0.00000133572560235593507511510472197, 0.000471557306182055279342930038981, 0.00000339382085518192829833644850733, 0.000473027979218919812014958775611, 0.00000486449389204646097036518513648
377, 0.00000013414186403274977893816472906, 0.00000132928034650461381636381284016, 0.000469191796741034416801677857588, 0.00000336789573043523707886896500961, 0.000470655218951571780396979835157, 0.00000483131794097260067417094257883
378, 0.000000133343245366501382776555480162, 0.00000132288322331917712011418203987, 0.000466843740410288345247320486447, 0.00000334223186188071915515649154928, 0.000468299966878974023750211223967, 0.00000479845833056639765804722906932
379, 0.000000132551500116729818517630770509, 0.00000131653374663248322019119540795, 0.000464512966011431727664389918062, 0.00000331682597223450331230270839959, 0.00046596205125818094070309874424, 0.00000476591121898371635101153457805
380, 0.000000131766550980703187029945021762, 0.00000131023143646187012669570005975, 0.000462199304466578908847043036563, 0.00000329167483345347607498449234875, 0.000463641302454021482160768681645, 0.00000473367282089604938871013743026
381, 0.000000130988321728059396167346565295, 0.00000130397581891435939557529146106, 0.000459902588767361167559981576802, 0.00000326677526587304120982794675071, 0.000461337552908003586351724214829, 0.00000470173940651546000157058477706
382, 0.000000130216737183130009150863522672, 0.00000129776642609355881598984309834, 0.000457622653944478012486249413756, 0.00000324212413736212136539157299166, 0.000459050637107754701311390120377, 0.00000467010730063881019053227961267
383, 0.000000129451723207601338596913449587, 0.00000129160279600822918454831201421, 0.000455359337037771987827244900075, 0.00000321771836249501424174125841597, 0.000456780391556987818350390125538, 0.00000463877288171084476488648387977
384, 0.000000128693206683505481502484074172, 0.00000128548447248248113897816863639, 0.000453112477066816688403449953206, 0.00000319355490173972535579266309614, 0.000454526654745982675023930605916, 0.0000046077325809057119762733158067
385, 0.000000127941115496534167456894290795, 0.0000012794110050675688066876754743, 0.000450881915002007912309453633087, 0.00000316963076066240887741798372212, 0.000452289267122572015283598202852, 0.00000457698288122651185156255348721
386, 0.000000127195378519668464570485868978, 0.00000127338194895524778657395464233, 0.000448667493736148101760833831093, 0.00000314594298914755716269920827048, 0.000450068071063623018011978271604, 0.0000045465203166224734138436487818
387, 0.000000126455925597117555231998964007, 0.00000126739686489266572587822843761, 0.000446469058056514439885700620579, 0.00000312248868063358851233545047973, 0.00044786291084700422316681084798, 0.00000451634147112337179344567788135
388, 0.000000125722687528559956962913737889, 0.00000126145531909875447843852652236, 0.000444286454617401183008038827539, 0.00000309926497136349134250664956649, 0.000445673632624028497443440267799, 0.00000448644297799080577790808982675
389, 0.000000124995596053680722458884530747, 0.00000125555688318209353686755372083, 0.000442119531913127014586895545019, 0.00000307626903965019137964959818311, 0.000443500084392362788846221983271, 0.00000445682151888596563897603643469
390, 0.000000124274583836998307521627364043, 0.00000124970113406021511950135564709, 0.000439968140251498408554200024304, 0.00000305349810515631668657383862076, 0.000441342115969395621981223007315, 0.0000044274738230535301135968216319
391, 0.000000123559584452974946111330286441, 0.00000124388765388032196391931193801, 0.000437832131727720186469751797691, 0.00000303094942818804330187049252476, 0.000439199578966053483379782439915, 0.00000439839666652134021190113474921
392, 0.000000122850532371404518308083009099, 0.00000123811602994138953290926057773, 0.000435711360198744644815884830071, 0.00000300862030900271203416742002456, 0.000437072326761057438867102173658, 0.0000043695868713155060853847636114
