t, z, H_t(z), error in H_t(z)
0.1, 68.6, -2.93787311831483e-10, 1.456502033160907e-11
0.1, 68.7, -2.918730844736653e-10, 1.4873806261901695e-11
0.1, 68.8, -2.894332124276504e-10, 1.518956970236771e-11
0.1, 68.9, -2.86502536567478e-10, 1.5512598650544294e-11
0.1, 69.0, -2.831152816965582e-10, 1.5843504995964206e-11
0.1, 69.1, -2.7930494820375495e-10, 1.6182843951287527e-11
0.1, 69.2, -2.7510429610012934e-10, 1.6531233784342093e-11
0.1, 69.3, -2.7054524650674617e-10, 1.6889347813547193e-11
0.1, 69.4, -2.656588891747884e-10, 1.7256414468650567e-11
0.1, 69.5, -2.6047538573368514e-10, 1.7632980750156846e-11
0.1, 69.6, -2.550239730938039e-10, 1.8021901768053e-11
0.1, 69.7, -2.4933295454715464e-10, 1.8420956060768464e-11
0.1, 69.8, -2.434295918637842e-10, 1.883551044960644e-11
0.1, 69.9, -2.37340196537637e-10, 1.9269439072518502e-11
0.1, 70.0, -2.3108999558510823e-10, 1.9721078857571674e-11
0.1, 70.1, -2.247032500120248e-10, 2.019366217426816e-11
0.1, 70.2, -2.1820312374020527e-10, 2.06911905942165e-11
0.1, 70.3, -2.116117551362622e-10, 2.121169089967526e-11
0.1, 70.4, -2.0495024932902157e-10, 2.1755609314804122e-11
0.1, 70.5, -1.9823864675029225e-10, 2.2357383261529412e-11
0.1, 70.6, -1.9149596656734568e-10, 2.3061246198234323e-11
0.1, 70.7, -1.8474019239565706e-10, 2.3803930465364386e-11
0.1, 70.8, -1.779882848449655e-10, 2.458169074289532e-11
0.1, 70.9, -1.71256211677667e-10, 2.5401566995814328e-11
0.1, 71.0, -1.6455894506959924e-10, 2.626482458535491e-11
0.1, 71.1, -1.5791047990564391e-10, 2.7171754962897974e-11
0.1, 71.2, -1.5132387579932721e-10, 2.8122148412845864e-11
0.1, 71.3, -1.448112491409804e-10, 2.9116959825892816e-11
0.1, 71.4, -1.3838380709562898e-10, 3.0158815657961157e-11
0.1, 71.5, -1.3205186884354653e-10, 3.124749176277653e-11
0.1, 71.6, -1.2582490389028935e-10, 3.238668936197106e-11
0.1, 71.7, -1.1971154091294149e-10, 3.3578712272175665e-11
0.1, 71.8, -1.1371959122337234e-10, 3.4825760894186603e-11
0.1, 71.9, -1.078561040189915e-10, 3.613002582410343e-11
0.1, 72.0, -1.0212735391063854e-10, 3.7494622086101453e-11
0.1, 72.1, -9.653891230183443e-11, 3.8923497078616424e-11
0.1, 72.2, -9.109563411894834e-11, 4.0416879869812554e-11
0.1, 72.3, -8.580171143165879e-11, 4.1993205097698125e-11
0.1, 72.4, -8.066070912865463e-11, 4.3656377416263234e-11
0.1, 72.5, -7.56781356331393e-11, 1.3273431973234071e-08
0.1, 72.6, -7.084864031072064e-11, 4.7194104284801223e-11
0.1, 72.7, -6.618176560449716e-11, 4.9078678594309017e-11
0.1, 72.8, -6.167621808102354e-11, 5.104238064568061e-11
0.1, 72.9, -5.7332791870398124e-11, 5.3087055784835835e-11
0.1, 73.0, -5.31518291928856e-11, 5.521088227028459e-11
0.1, 73.1, -4.9133193591473213e-11, 5.741746019551273e-11
0.1, 73.2, -4.52763781084717e-11, 5.970681395850615e-11
0.1, 73.3, -4.1580473253227317e-11, 6.208342986201205e-11
0.1, 73.4, -3.804421262207563e-11, 6.45495239678178e-11
0.1, 73.5, -3.4665974373116835e-11, 6.710740525505541e-11
0.1, 73.6, -3.144385994749086e-11, 6.972608623425486e-11
0.1, 73.7, -2.8375685957695205e-11, 7.242182620619023e-11
0.1, 73.8, -2.545895965487373e-11, 7.52094835952057e-11
0.1, 73.9, -2.2691017101423523e-11, 7.809104432868348e-11
0.1, 74.0, -2.0068914084245445e-11, 8.106854943445187e-11
0.1, 74.1, -1.758957556454085e-11, 8.413968484133024e-11
0.1, 74.2, -1.5249695333813606e-11, 8.730459414892442e-11
0.1, 74.3, -1.3045833174615696e-11, 9.056992839488894e-11
0.1, 74.4, -1.0974428023379652e-11, 9.392610176324596e-11
0.1, 74.5, -9.031780636919133e-12, 9.738266940802376e-11
0.1, 74.6, -7.2140832935929e-12, 1.0094388131734364e-10
0.1, 74.7, -5.517489662039214e-12, 1.0461164758617826e-10
0.1, 74.8, -3.93804073765304e-12, 1.083867919993781e-10
0.1, 74.9, -2.4717251785047744e-12, 1.1227372602220276e-10
0.1, 75.0, -1.1145268274396738e-12, 1.1621895518963816e-10
0.1, 75.1, 1.376272096447055e-13, 1.202200674488179e-10
0.1, 75.2, 1.288814783811071e-12, 1.243112025167651e-10
0.1, 75.3, 2.3431056709645465e-12, 1.2850324607793284e-10
0.1, 75.4, 3.3045705432967685e-12, 1.3280289767893553e-10
0.1, 75.5, 4.1772466112376225e-12, 1.3721102195845787e-10
0.1, 75.6, 4.965156376341541e-12, 1.4172632871553427e-10
0.1, 75.7, 5.672268439353398e-12, 1.4634965691408103e-10
0.1, 75.8, 6.302522892582283e-12, 1.5108498350542896e-10
0.1, 75.9, 6.8597648149417085e-12, 1.559332692345304e-10
0.1, 76.0, 7.347840379838726e-12, 1.608954769748421e-10
0.1, 76.1, 7.770464224056783e-12, 1.6597245086431037e-10
0.1, 76.2, 8.13129647145477e-12, 1.711649707252332e-10
0.1, 76.3, 8.433954107161182e-12, 1.764563634101405e-10
0.1, 76.4, 8.681900345099546e-12, 1.818568941641182e-10
0.1, 76.5, 8.878574518957287e-12, 1.8737378875044845e-10
0.1, 76.6, 9.027277376124574e-12, 1.9300748735453066e-10
0.1, 76.7, 9.131240619384665e-12, 1.987582966257445e-10
0.1, 76.8, 9.193585520043686e-12, 2.046264656150086e-10
0.1, 76.9, 9.217344688528611e-12, 2.106121412178975e-10
0.1, 77.0, 9.205427953039752e-12, 2.167156045577496e-10
0.1, 77.1, 9.160663367984193e-12, 2.2293645308492412e-10
0.1, 77.2, 9.085757552832634e-12, 2.2927439172787278e-10
0.1, 77.3, 8.983315411919904e-12, 2.3572905346203855e-10
0.1, 77.4, 8.855844051113727e-12, 2.422998367318766e-10
0.1, 77.5, 8.705733026763326e-12, 2.4898610290382843e-10
0.1, 77.6, 8.535279937585623e-12, 2.5578703957686723e-10
0.1, 77.7, 8.346653330781335e-12, 2.6244232296755746e-10
0.1, 77.8, 8.141948052837245e-12, 2.6911892346968357e-10
0.1, 77.9, 7.923142454806158e-12, 2.7587994418564094e-10
0.1, 78.0, 7.692111350066388e-12, 2.8258638794722506e-10
0.1, 78.1, 7.450625432405153e-12, 2.8934829332603454e-10
0.1, 78.2, 7.200355763015143e-12, 2.958489902998323e-10
0.1, 78.3, 6.942888853113905e-12, 3.0234348616115e-10
0.1, 78.4, 6.6797099694985134e-12, 3.0885035308037116e-10
0.1, 78.5, 6.412213914364969e-12, 3.1529584352423936e-10
0.1, 78.6, 6.141701127034273e-12, 3.2176332591127837e-10
0.1, 78.7, 5.869382587829821e-12, 3.2822603532613625e-10
0.1, 78.8, 5.59639405015329e-12, 3.346843730474523e-10
0.1, 78.9, 5.323780060648907e-12, 3.4108988393535896e-10
0.1, 79.0, 5.052509698147641e-12, 3.4745133080094695e-10
0.1, 79.1, 4.783467633777074e-12, 3.5380126683562706e-10
0.1, 79.2, 4.51747487553943e-12, 3.601320814087496e-10
0.1, 79.3, 4.255264274878218e-12, 3.664115189659437e-10
0.1, 79.4, 3.997525013487204e-12, 3.726322329947786e-10
0.1, 79.5, 3.744846169756846e-12, 3.787904533763183e-10
0.1, 79.6, 3.4977802532366646e-12, 3.848976560520756e-10
0.1, 79.7, 3.2568128689509507e-12, 3.909454995897209e-10
0.1, 79.8, 3.022374139826656e-12, 3.9688168947963764e-10
0.1, 79.9, 2.794824247665621e-12, 4.0270670159397707e-10
0.1, 80.0, 2.5744958442695314e-12, 4.084462548619937e-10
0.1, 80.1, 2.361652683411222e-12, 4.140854871250546e-10
0.1, 80.2, 2.156504461770081e-12, 4.196110105263827e-10
0.1, 80.3, 1.9592441453446958e-12, 4.250074937356684e-10
0.1, 80.4, 1.770013958527341e-12, 4.302783534816018e-10
0.1, 80.5, 1.5888995360197663e-12, 4.3541399042543537e-10
0.1, 80.6, 1.415976756120302e-12, 4.402993094539447e-10
0.1, 80.7, 1.2512665669744746e-12, 4.450054470767999e-10
0.1, 80.8, 1.0947551404368935e-12, 4.49542511740129e-10
0.1, 80.9, 9.464251902773693e-13, 4.539007813493168e-10
0.1, 81.0, 8.062232241037708e-13, 4.580572278442901e-10
0.1, 81.1, 6.740474664374016e-13, 4.620217957259694e-10
0.1, 81.2, 5.49794694815001e-13, 4.657874787111029e-10
0.1, 81.3, 4.3335272395042526e-13, 4.69348680858143e-10
0.1, 81.4, 3.245516676408423e-13, 4.7270278633291e-10
0.1, 81.5, 2.2324486028764946e-13, 4.75854548528291e-10
0.1, 81.6, 1.29240891450069e-13, 4.784962194003911e-10
0.1, 81.7, 4.2373895135128856e-14, 4.808115152553435e-10
0.1, 81.8, -3.7589902259045184e-14, 4.821934827804565e-10
0.1, 81.9, -1.1084457234809185e-13, 4.831438479236206e-10
0.1, 82.0, -1.7762142618778513e-13, 4.838528409062838e-10
0.1, 82.1, -2.381424206489139e-13, 4.842980288129517e-10
0.1, 82.2, -2.926494768326882e-13, 4.844633394637316e-10
0.1, 82.3, -3.413939744198393e-13, 4.843328576094916e-10
0.1, 82.4, -3.8460076642561403e-13, 4.838943356279585e-10
0.1, 82.5, -4.2252590199523504e-13, 4.831351283976977e-10
0.1, 82.6, -4.553993827665106e-13, 4.820432098787918e-10
0.1, 82.7, -4.834951514620847e-13, 4.806072702102439e-10
0.1, 82.8, -5.070536249332516e-13, 4.787944296757501e-10
0.1, 82.9, -5.263055566724704e-13, 4.765605421817869e-10
0.1, 83.0, -5.415118160158767e-13, 4.739324532034673e-10
0.1, 83.1, -5.529149183331011e-13, 4.709001453390431e-10
0.1, 83.2, -5.607385735529185e-13, 4.674303930511896e-10
0.1, 83.3, -5.652333193262631e-13, 4.634754859203471e-10
0.1, 83.4, -5.666154829767447e-13, 4.5907619546753e-10
0.1, 83.5, -5.651106359791183e-13, 4.541851092909589e-10
0.1, 83.6, -5.60945940741155e-13, 4.486581341025786e-10
0.1, 83.7, -5.543308717334062e-13, 4.425457241046905e-10
0.1, 83.8, -5.454591178921168e-13, 4.35991580273853e-10
0.1, 83.9, -5.345560789991253e-13, 4.2901124096455116e-10
0.1, 84.0, -5.217949916191587e-13, 4.215579623891221e-10
0.1, 84.1, -5.073635339457992e-13, 4.135586633463976e-10
0.1, 84.2, -4.91442213863368e-13, 4.0511127830372334e-10
0.1, 84.3, -4.742183988549024e-13, 3.961314283438569e-10
0.1, 84.4, -4.55833359972132e-13, 3.8676574865065195e-10
0.1, 84.5, -4.3646155358001995e-13, 3.7703848500375865e-10
0.1, 84.6, -4.1624379534917057e-13, 3.6698017166891996e-10
0.1, 84.7, -3.9531761362524615e-13, 3.566289929113533e-10
0.1, 84.8, -3.7383920640893146e-13, 3.4603240017978376e-10
0.1, 84.9, -3.519068577620541e-13, 3.3524898025062793e-10
0.1, 85.0, -3.296563148225587e-13, 3.243533073440598e-10
0.1, 85.1, -3.072083241818668e-13, 3.1337369752255386e-10
0.1, 85.2, -2.846507736063542e-13, 3.023496562321113e-10
0.1, 85.3, -2.620873389411112e-13, 2.9160121298155915e-10
0.1, 85.4, -2.3962151999065016e-13, 2.8136350052763186e-10
0.1, 85.5, -2.1732042280786835e-13, 2.717587035465847e-10
0.1, 85.6, -1.9527262411125637e-13, 2.635873544390627e-10
0.1, 85.7, -1.7353758872887364e-13, 2.602221334791702e-10
0.1, 85.8, -1.5220233032714475e-13, 2.613410681697368e-10
0.1, 85.9, -1.3130709176233983e-13, 2.6451951376712415e-10
0.1, 86.0, -1.1091869639507313e-13, 2.6939870495899975e-10
0.1, 86.1, -9.108305591909746e-14, 2.7591236152284716e-10
0.1, 86.2, -7.182690623290682e-14, 2.8398995379179557e-10
0.1, 86.3, -5.321438762264774e-14, 2.935614677918117e-10
0.1, 86.4, -3.525582220386902e-14, 3.0466334508676077e-10
0.1, 86.5, -1.798700473527124e-14, 3.173172670563575e-10
0.1, 86.6, -1.4302714574755173e-15, 3.3155850958451713e-10
0.1, 86.7, 1.4389206073491904e-14, 3.474334154216327e-10
0.1, 86.8, 2.945901504970143e-14, 3.6499791251967246e-10
0.1, 86.9, 4.3780667355480746e-14, 3.84316826038004e-10
0.1, 87.0, 5.731776412392995e-14, 4.0546328190516807e-10
0.1, 87.1, 7.009778691054315e-14, 4.285185193701936e-10
0.1, 87.2, 8.210511419438532e-14, 4.5354637910467703e-10
0.1, 87.3, 9.333966480587732e-14, 4.806178268174418e-10
0.1, 87.4, 1.0380515513847117e-13, 5.099190611796038e-10
0.1, 87.5, 1.1351621961200716e-13, 5.415718813867704e-10
0.1, 87.6, 1.2247705841306217e-13, 5.757114488448074e-10
0.1, 87.7, 1.3070183443295857e-13, 6.124890044169643e-10
0.1, 87.8, 1.3819031835076077e-13, 6.520759360016331e-10
0.1, 87.9, 1.4497942996359433e-13, 6.938123145229671e-10
0.1, 88.0, 1.5108132100712543e-13, 7.381968356967461e-10
0.1, 88.1, 1.5649908607073193e-13, 7.857602614078173e-10
0.1, 88.2, 1.6127169047820437e-13, 8.364557443855742e-10
0.1, 88.3, 1.6540746465837185e-13, 8.90523533283848e-10
0.1, 88.4, 1.689371118563366e-13, 9.516426887277495e-10
0.1, 88.5, 1.718660940805137e-13, 1.0203120937597834e-09
0.1, 88.6, 1.7423167416406807e-13, 1.094118603788114e-09
0.1, 88.7, 1.7606763139805495e-13, 1.1727871933563587e-09
0.1, 88.8, 1.7736720366440858e-13, 1.2562699052048285e-09
0.1, 88.9, 1.7818491749863302e-13, 1.3446035969266822e-09
0.1, 89.0, 1.7852512212767395e-13, 1.4378646507105354e-09
0.1, 89.1, 1.7843336690233236e-13, 1.5361557241192233e-09
0.1, 89.2, 1.7791709360261993e-13, 1.6395661159915351e-09
0.1, 89.3, 1.769920252503231e-13, 1.748214164135202e-09
0.1, 89.4, 1.7571466998009465e-13, 1.8623039746375362e-09
0.1, 89.5, 1.740820747728642e-13, 1.9819935193956896e-09
0.1, 89.6, 1.7213134915700154e-13, 2.107449655592944e-09
0.1, 89.7, 1.6987426643552421e-13, 2.238849849910814e-09
0.1, 89.8, 1.6735229015663897e-13, 2.3730725618171042e-09
0.1, 89.9, 1.6457583723658307e-13, 2.511586148832859e-09
0.1, 90.0, 1.615701818497552e-13, 2.6560613988345716e-09
0.1, 90.1, 1.5834859727706281e-13, 2.8066823625917887e-09
0.1, 90.2, 1.5494710217349158e-13, 2.958949339032614e-09
0.1, 90.3, 1.513750428246586e-13, 3.1135345126644237e-09
0.1, 90.4, 1.4765886659026227e-13, 3.2740937775480846e-09
0.1, 90.5, 1.4380346655299137e-13, 3.4405376221501203e-09
0.1, 90.6, 1.398431321236e-13, 3.6131395470911e-09
0.1, 90.7, 1.3579988391043986e-13, 3.792365583554124e-09
0.1, 90.8, 1.316606521405409e-13, 3.9776246377426975e-09
0.1, 90.9, 1.274705298900171e-13, 4.170167497715578e-09
0.1, 91.0, 1.2324282405639594e-13, 4.371621013932663e-09
0.1, 91.1, 1.1897675279517991e-13, 4.580836535671265e-09
0.1, 91.2, 1.1468646799867077e-13, 4.797752185263606e-09
0.1, 91.3, 1.104059123499796e-13, 5.022293678842471e-09
0.1, 91.4, 1.0612351620788189e-13, 5.25464845247684e-09
0.1, 91.5, 1.0185825356203675e-13, 5.4950248392721096e-09
0.1, 91.6, 9.762271691543568e-14, 5.743568634332194e-09
0.1, 91.7, 9.343642077560033e-14, 6.000328588948047e-09
0.1, 91.8, 8.928791727718162e-14, 6.2654641223599725e-09
0.1, 91.9, 8.520855606908693e-14, 6.539157628772051e-09
0.1, 92.0, 8.118219033760504e-14, 6.8216089494819625e-09
0.1, 92.1, 7.722632592276073e-14, 7.112994164739664e-09
0.1, 92.2, 7.335628084299612e-14, 7.413427127700182e-09
0.1, 92.3, 6.956798204939445e-14, 7.722884739048666e-09
0.1, 92.4, 6.586327033811039e-14, 8.04132195668432e-09
0.1, 92.5, 6.225606355400009e-14, 8.368896357584563e-09
0.1, 92.6, 5.874425878391639e-14, 8.705401538526248e-09
0.1, 92.7, 5.5340146841537786e-14, 9.039756884222179e-09
0.1, 92.8, 5.20260648896136e-14, 9.380867228494083e-09
0.1, 92.9, 4.8830420146719854e-14, 9.731223772936e-09
0.1, 93.0, 4.573533558876678e-14, 1.009098597362917e-08
0.1, 93.1, 4.2754799314714324e-14, 1.0460315738826851e-08
0.1, 93.2, 3.988586374585899e-14, 1.0839377399037514e-08
0.1, 93.3, 3.7114519577638645e-14, 1.1228337746229647e-08
0.1, 93.4, 3.446668627631963e-14, 1.162661256036449e-08
0.1, 93.5, 3.1925037012033524e-14, 1.2034350060709584e-08
0.1, 93.6, 2.9499062633444357e-14, 1.2452337720665474e-08
0.1, 93.7, 2.7176589551601326e-14, 1.2880743645995167e-08
0.1, 93.8, 2.497678368522671e-14, 1.3319737869415311e-08
0.1, 93.9, 2.28699731541952e-14, 1.3769493153686142e-08
0.1, 94.0, 2.0876929600234165e-14, 1.4230185199988117e-08
0.1, 94.1, 1.8989111500090096e-14, 1.4700660851632455e-08
0.1, 94.2, 1.719986457947298e-14, 6.674306057588134e-09
0.1, 94.3, 1.551071825232203e-14, 7.010865925817584e-09
0.1, 94.4, 1.392366311223775e-14, 7.360771956918622e-09
0.1, 94.5, 1.2435744708300112e-14, 7.724469698653258e-09
0.1, 94.6, 1.1026973062953915e-14, 8.102418510398181e-09
0.1, 94.7, 9.724005997115148e-15, 8.493175421287708e-09
0.1, 94.8, 8.495482962944667e-15, 8.898686767083952e-09
0.1, 94.9, 7.364246744964026e-15, 9.319824300123902e-09
0.1, 95.0, 6.304896519150963e-15, 9.757105928499578e-09
0.1, 95.1, 5.317144294303411e-15, 1.0111401373548295e-08
0.1, 95.2, 4.412052320712512e-15, 1.020527873089235e-08
0.1, 95.3, 3.5906607548374936e-15, 1.0293231828534764e-08
0.1, 95.4, 2.826081382800716e-15, 1.0374916628316776e-08
0.1, 95.5, 2.1308909498030104e-15, 1.0449993132360171e-08
0.1, 95.6, 1.500102125850944e-15, 1.0518087567088116e-08
0.1, 95.7, 9.276433787785976e-16, 1.0578240990861156e-08
0.1, 95.8, 4.167673151034279e-16, 1.0630711351277437e-08
0.1, 95.9, -4.380176776841438e-17, 1.0675131116732454e-08
0.1, 96.0, -4.436555289810684e-16, 1.0711128960217608e-08
0.1, 96.1, -8.010085650322907e-16, 1.0736645051085726e-08
0.1, 96.2, -1.117595599398058e-15, 1.0749733652004286e-08
0.1, 96.3, -1.3825746103535153e-15, 1.0752730891715825e-08
0.1, 96.4, -1.6158949178723958e-15, 1.074592775708282e-08
0.1, 96.5, -1.811484989788781e-15, 1.0728955425334226e-08
0.1, 96.6, -1.9680437834956876e-15, 1.0701445822565667e-08
0.1, 96.7, -2.099882767669925e-15, 1.0663032500555533e-08
0.1, 96.8, -2.1896547075517248e-15, 1.0613351858522696e-08
0.1, 96.9, -2.2616457318047622e-15, 1.0552044182398776e-08
0.1, 97.0, -2.299809648276252e-15, 1.047875541855304e-08
0.1, 97.1, -2.321060010856968e-15, 1.0393046461730058e-08
0.1, 97.2, -2.325830500415904e-15, 1.026585234571439e-08
0.1, 97.3, -2.301978052621223e-15, 1.012554124554681e-08
0.1, 97.4, -2.267717263970681e-15, 9.971097607573863e-09
0.1, 97.5, -2.2169766022983595e-15, 9.803941891678839e-09
0.1, 97.6, -2.1397814076173916e-15, 9.623892195484013e-09
0.1, 97.7, -2.0712598303163077e-15, 9.425066559276786e-09
0.1, 97.8, -1.981487890434508e-15, 9.211898190529564e-09
0.1, 97.9, -1.885210737517795e-15, 8.985836142046432e-09
0.1, 98.0, -1.7785252437452215e-15, 8.746800141620017e-09
0.1, 98.1, -1.665768217806729e-15, 8.494433049323409e-09
0.1, 98.2, -1.5482407023093003e-15, 8.229200292200327e-09
0.1, 98.3, -1.4298458250738832e-15, 7.951188166289192e-09
0.1, 98.4, -1.315354075659414e-15, 7.660536507373696e-09
0.1, 98.5, -1.184382453223165e-15, 7.357445259958405e-09
0.1, 98.6, -1.0633854907737827e-15, 7.042181805872784e-09
0.1, 98.7, -9.419548474554063e-16, 6.715089710013991e-09
0.1, 98.8, -8.131516293641283e-16, 6.376598492364173e-09
0.1, 98.9, -6.89986262569775e-16, 6.027235514238527e-09
0.1, 99.0, -5.698566618583811e-16, 5.667639668917557e-09
0.1, 99.1, -4.49293380277993e-16, 5.2985779781624876e-09
0.1, 99.2, -3.3436794999452957e-16, 4.920965643720014e-09
0.1, 99.3, -2.1597307275911248e-16, 4.53583371346894e-09
0.1, 99.4, -1.1145598333150986e-16, 4.144272761611702e-09
0.1, 99.5, -7.806255641895632e-18, 3.748198951160006e-09
0.1, 99.6, 9.584347204771859e-17, 3.342336707247608e-09
0.1, 99.7, 1.8995222061946038e-16, 2.936173693355476e-09
0.1, 99.8, 2.7842311789427754e-16, 2.5341960386377183e-09
0.1, 99.9, 3.634245682171411e-16, 2.1397520335520024e-09
------------------------------------------------------------------------------
0.2, 0.0, 0.06228413643650076, 2.2798651045033863e-09
0.2, 0.1, 0.062280523902799256, 2.308537978569273e-09
0.2, 0.2, 0.062269687470742525, 2.395275752772729e-09
0.2, 0.3, 0.062251630646881044, 2.542207595248075e-09
0.2, 0.4, 0.06222635927348905, 2.7527927427414786e-09
0.2, 0.5, 0.06219388152560118, 3.031701028717212e-09
0.2, 0.6, 0.06215420790686652, 3.3846698084379267e-09
0.2, 0.7, 0.06210735124422295, 3.818353555229472e-09
0.2, 0.8, 0.06205332668139527, 4.340178288993806e-09
0.2, 0.9, 0.06199215167122141, 4.958209246785837e-09
0.2, 1.0, 0.0619238459668122, 5.681035594870534e-09
0.2, 1.1, 0.061848431611550306, 6.517673042581918e-09
0.2, 1.2, 0.06176593292793525, 7.477482780159835e-09
0.2, 1.3, 0.06167637650528188, 8.57010503020515e-09
0.2, 1.4, 0.0615797911862807, 9.805403811327708e-09
0.2, 1.5, 0.06147620805242895, 1.1193421401509497e-08
0.2, 1.6, 0.061365660408342314, 1.2744339094628554e-08
0.2, 1.7, 0.06124818376495764, 1.446844331512692e-08
0.2, 1.8, 0.0611238158216378, 3.3306885344210873e-15
0.2, 1.9, 0.060992596447192224, 3.0777573671329172e-15
0.2, 2.0, 0.060854567659821626, 2.8148747369488377e-15
0.2, 2.1, 0.06070977360600604, 2.5430329174547802e-15
0.2, 2.2, 0.06055826053834585, 2.26345870631656e-15
0.2, 2.3, 0.06040007679237244, 1.977683684641026e-15
0.2, 2.4, 0.06023527276234355, 1.6876446512696485e-15
0.2, 2.5, 0.06006390087603954, 1.4270808409907152e-15
0.2, 2.6, 0.059886015568577096, 1.3476201973421229e-15
0.2, 2.7, 0.059701673255258096, 1.2863851565704922e-15
0.2, 2.8, 0.05951093230347125, 1.2319139836176538e-15
0.2, 2.9, 0.059313853003665526, 1.1988310726060864e-15
0.2, 3.0, 0.05911049753941416, 1.2115308354680016e-15
0.2, 3.1, 0.05890092995658927, 1.3831543325147373e-15
0.2, 3.2, 0.05868521613166738, 1.6513941215840112e-15
0.2, 3.3, 0.05846342373918654, 1.993551890931935e-15
0.2, 3.4, 0.058235622218376644, 2.411374833973603e-15
0.2, 3.5, 0.058001882738984586, 2.9121035125669166e-15
0.2, 3.6, 0.057762278166316974, 3.507150178130835e-15
0.2, 3.7, 0.05751688302552279, 4.212499464879087e-15
0.2, 3.8, 0.05726577346513982, 5.050096064772015e-15
0.2, 3.9, 0.057009027219928024, 6.050345412159643e-15
0.2, 4.0, 0.05674672357301451, 7.242895677259265e-15
0.2, 4.1, 0.05647894331737424, 8.679790294216501e-15
0.2, 4.2, 0.05620576871667171, 1.0452114109399008e-14
0.2, 4.3, 0.055927283465488496, 1.269671945347266e-14
0.2, 4.4, 0.05564357264896272, 1.5655345082335544e-14
0.2, 4.5, 0.055354722701866, 1.967591577469237e-14
0.2, 4.6, 0.05506082136714418, 2.519823136253921e-14
0.2, 4.7, 0.05476195765394846, 3.271711659756242e-14
0.2, 4.8, 0.054458221795183524, 3.362739594843634e-14
0.2, 4.9, 0.05414970520459961, 3.355694943521193e-14
0.2, 5.0, 0.05383650043345594, 3.2642513809399646e-14
0.2, 5.1, 0.053518701126782545, 3.129678737374338e-14
0.2, 5.2, 0.05319640197926831, 3.0588502786606546e-14
0.2, 5.3, 0.05286969869080275, 3.03882833799826e-14
0.2, 5.4, 0.05253868792169941, 3.050049106560799e-14
0.2, 5.5, 0.05220346724762888, 3.0821163500985045e-14
0.2, 5.6, 0.051864135114289125, 3.1289061455758926e-14
0.2, 5.7, 0.05152079079184164, 3.186544370230252e-14
0.2, 5.8, 0.05117353432914118, 3.252409735794247e-14
0.2, 5.9, 0.05082246650778726, 3.324629563007001e-14
0.2, 6.0, 0.050467688796025756, 3.4018132106079563e-14
0.2, 6.1, 0.050109303302528295, 3.4828874873756086e-14
0.2, 6.2, 0.04974741273007796, 3.566944340927777e-14
0.2, 6.3, 0.049382120329188886, 3.653233018470279e-14
0.2, 6.4, 0.04901352985168801, 3.741091031275705e-14
0.2, 6.5, 0.04864174550428629, 3.829942125054906e-14
0.2, 6.6, 0.04826687190216772, 3.9192130885267505e-14
0.2, 6.7, 0.04788901402262292, 4.007848775844215e-14
0.2, 6.8, 0.047508277158755316, 4.0937007879828226e-14
0.2, 6.9, 0.047124766873286573, 4.178408980621451e-14
0.2, 7.0, 0.04673858895248859, 4.261438772906597e-14
0.2, 7.1, 0.046349849360268466, 4.342299811715482e-14
0.2, 7.2, 0.04595865419243325, 4.420405733514905e-14
0.2, 7.3, 0.045565109631160505, 4.4958651965205985e-14
0.2, 7.4, 0.04516932189970049, 4.5742800249731555e-14
0.2, 7.5, 0.044771397217336105, 4.656963129466998e-14
0.2, 7.6, 0.044371441754625096, 4.748035205325084e-14
0.2, 7.7, 0.0439695615889505, 4.8353543190015775e-14
0.2, 7.8, 0.04356586266040306, 4.9149832383003685e-14
0.2, 7.9, 0.04316045072802043, 4.965692277422994e-14
0.2, 8.0, 0.042753431326406785, 5.060028634410875e-14
0.2, 8.1, 0.042344909722756535, 5.1201061001546285e-14
0.2, 8.2, 0.04193499087430487, 5.171577794048637e-14
0.2, 8.3, 0.04152377938622812, 5.213664063344884e-14
0.2, 8.4, 0.041111379470015856, 5.245650261543345e-14
0.2, 8.5, 0.04069789490233662, 5.26675050743815e-14
0.2, 8.6, 0.04028342898441831, 5.276235350928699e-14
0.2, 8.7, 0.03986808450196427, 5.2733766835224416e-14
0.2, 8.8, 0.0394519636856252, 5.257413852595061e-14
0.2, 8.9, 0.039035168172046476, 5.2276557842180046e-14
0.2, 9.0, 0.03861779896551037, 5.1834275179763053e-14
0.2, 9.1, 0.038199956400191803, 5.124083079014637e-14
0.2, 9.2, 0.03778174010304558, 5.049045665349605e-14
0.2, 9.3, 0.037363248957342936, 4.957781017950321e-14
0.2, 9.4, 0.03694458106687434, 4.8498385360794486e-14
0.2, 9.5, 0.03652583372083485, 4.724881248620382e-14
0.2, 9.6, 0.036107103359408206, 4.5826675855933265e-14
0.2, 9.7, 0.03568848554006464, 4.423088051064968e-14
0.2, 9.8, 0.035270074904587154, 4.246232785442263e-14
0.2, 9.9, 0.0348519651468406, 4.0524215538743214e-14
0.2, 10.0, 0.03443424898129654, 3.8422280464032586e-14
0.2, 10.1, 0.034017018112327206, 3.6164920786863053e-14
0.2, 10.2, 0.033600363204280476, 3.376540804696879e-14
0.2, 10.3, 0.03318437385234535, 5.26848522824537e-09
0.2, 10.4, 0.03276913855423295, 6.017974830047381e-09
0.2, 10.5, 0.032354744682648366, 2.592592279916478e-14
