60000155019.0000000000000000000, 54, 54, 20
44.40496351716421505027038, -3.1376329809676244267082, 297.00078926250545348588540, 5.68823506796381352823900, 2037.8117424574689020865137, 37.0470091889916563172900, 12039.4999059655390402460663, 207.8156896076399391657822, 61244.902100480821974842093, 1034.961876649892868168678, 271164.787783526871641808574, 4363.070778616722618378213, 1057161.78094919298750907983, 15484.48213928157886867319, 3668327.23951743667320914253, 46895.28894784024915051188, 11439017.2470643538168669010, 123269.77358378232857687989, 32328787.9225484264654010392, 285554.8906538682498539086, 83428176.6454347866864375779, 590209.1879919884465616280, 197884729.2782523789231973682, 1098976.4769642095804424016, 433915633.398730751805071458, 1856775.662680820271593896, 884138140.803243647846194518, 2860730.167481395582102591, 1681656209.269512866300971962, 4030255.953618370886810324, 2997948770.849191575989996933, 5192712.023770907396783221, 5027656757.827463637586112516, 6097591.750124814548083588, 7957705761.691371225217124417, 6463388.399091470592566109, 11922858542.672238107518617608, 6047980.67095721500938835, 16955607486.79861568640832979, 4721657.91209988638721031, 22943135278.95669239260284155, 2517763.66704242556996616, 29605553214.86593367731149341, -357976.33282992363899358, 36506361871.94161484646612423, -3564360.87739852713786890, 43098435677.24705514808613893, -6696871.09282130920045128, 48799039118.51131264200676222, -9372930.85072934286297488, 53078731246.56229109763415737, -11305717.27989635931169120, 55544538142.48587847558056194, -12348221.04146650833815852, 55999007928.30745233283332763, -12500597.99471312330836859, 54463185172.14053358569599009, -11885388.614926058700627413, 51160876832.62536414024466101, -10702954.78251712303882028, 46470788657.539534253050874355, -9181820.740123751730550698, 40859544826.485292007505026628, -7536160.050122690240806541, 34810865704.736686793026973297, -5937529.764349985695039785, 28764367941.166895367584222234, -4502456.347282307775818821, 23072841033.611304846080215310, -3293324.749115579481607424, 17981237421.746496362809109131, -2327918.262457141627012098, 13625630280.2893891995846403141, -1592740.873436955600341764, 10047087025.4824396645721739712, -1056274.8027164098313211782, 7214087623.5984905563953520280, -679837.2506309320776078292, 5047494701.6807261605392255279, -425124.0193317763987965221, 3443535527.5044127365108338284, -258553.0041257480850503966, 2292107888.31152346803307872650, -153076.66323600305486691101, 1489437707.69847157234071892923, -88300.54126949985947933975, 945387262.73847415374120804705, -49665.42314765035427406656, 586448191.111602068549214571050, -27258.26945367665966729229, 355716680.103999121700234035414, -14608.018293192348802130834, 211079516.377493305722220679955, -7649.089564534626711704803, 122591078.364251129109892818661, -3915.734374365543188429690, 69716851.4495275341874077870833, -1960.8581478795654876732632, 38839182.6389244568342051012302, -961.0353355752678142237497, 21204871.8685440502864107774832, -461.2231459752867098760177, 11350298.7538053863125886728690, -216.85448602376977737134738, 5958695.50196758354961956494691, -99.93278228932232240408751, 3069214.82689446909805064696015, -45.15615621344099405853794
-192.80508189403624107388685, -3.11233947570779831214382, -2104.4960238664647052704855, -40.2640363739532811416434, -16780.5997732454777369946408, -294.6928675464205927622587, -107205.793642424588663781213, -1832.614358611686917819920, -571536.500834663529209861859, -9474.39389681003469721164, -2608309.38170546874541150697, -40269.16374021066885645874, -10379702.8469234737251726431, -142720.6417195071277264476, -36541071.8724672722800607637, -430560.1982772703931976139, -115143417.0183895794582087706, -1126916.6304039233580022351, -327946124.518230328370972808, -2599280.165295312704927607, -851272752.889289675119227696, -5348577.144010851079135711, -2028264533.926728922254485012, -9910406.322915793976748479, -4463187454.85367858833935327, -16647676.77013546481898063, -9119436473.44500073173367504, -25465123.10328538253407034, -17384056991.51624707092418123, -35540111.70641989247305221, -31046892085.16535795864683461, -45205251.28088679595009639, -52142835155.09601883665171870, -52101328.62626096213662930, -82630011059.26710739838417881, -53633732.4782269312544462, -123925401438.51548915651005633, -47640113.0282286792187603, -176380379273.6828623218432757, -33068712.8085535315247572, -238829243575.5027718883683278, -10431867.7619315810347749, -308359602521.9302791952719317, 18138938.8280539619940631, -380419512100.1999346174920803, 49274847.6742162938761083, -449296408824.5066578992252538, 79076176.9616095842282073, -508900362240.6180041712164122, 103928724.3105870641630233, -553693497488.4142836388028191, 121196206.9831704761773100, -579560377783.6616339814154714, 129618533.4724101515467704, -584426849771.42770527293462759, 129355707.4024003186018758, -568501906608.82538561848922559, 121727092.9714077549017744, -534114742050.5240450352036781, 108768247.6870246573090213, -485215524868.41481640205599431, 92747419.73166799016495689, -426675823365.11793935571885308, 75758201.31176226097717649, -363548385206.72704445088133713, 59454206.78932928468591874, -300427135784.41676968088602189, 44938527.39945969934718225, -241000101004.53833346342142172, 32781202.28606569215714356, -187829234441.64676959530063993, 23118481.76771071007376429, -142339006242.463710545636059849, 15786382.34644044793918247, -104961007335.234064988362112279, 10451486.634775896843170700, -75367995948.803022048042155851, 6716868.117834870482121823, -52734735248.272775199091242901, 4194875.744370050972650269, -35978143899.035144565168502938, 2548371.218353503548999446, -23948634536.0289716447373450458, 1507264.5381641035890781327, -15562452099.0374168694064373814, 868681.6062599202826344783, -9878115232.0791237035172944310, 488214.4925837188140304868, -6127756584.42244373011047833184, 267763.1960511172311141746, -3716914800.53887456768505198162, 143407.55575989272717222576, -2205617147.23579926218340260439, 75049.30048360993432692160, -1280996147.30080290092605497634, 38399.97561228621159525835, -728502418.525914540288056667484, 19220.579441417181186571132, -405851382.159317667636481573410, 9416.326155791539617395404, -221582689.719029734994938961642, 4517.437827809486111852887, -118606988.333929892819915618863, 2123.2625920424533525959160, -62266810.5924218171831820059411, 978.1627359008044654232770, -32072649.6619303259565076123541, 441.8757297323298756278594
594.0015785250109069717708, 11.37647013592762705647801, 8151.2469698298756083460546, 148.1880367559666252691599, 72236.999435793234241476398, 1246.894137645839634994693, 489959.21680384657579873674, 8279.695013199142945349425, 2711647.87783526871641808574, 43630.70778616722618378213, 12685941.3713903158501089579, 185813.7856713789464240783, 51356581.3532441134249279954, 656534.0452697634881071663, 183024275.953029661069870415, 1972316.377340517257230078, 581918182.605871676377218705, 5139988.031769628497370355, 1668563532.908695733728751557, 11804183.759839768931232560, 4353464044.12155233631034210, 24177482.49321261076973284, 10413975201.56953804332171498, 44562615.90433968651825349, 22987591660.88433484400105748, 74378984.35451628513466736, 47086373859.54636025642721495, 112847166.70131438483068906, 89938463125.4757472796999080, 155781360.7131272219034966, 160885016250.4788364027556005, 195122936.0039940655386748, 270561995897.5066216573822302, 219755205.5691100001472477, 429222907536.2005718706702339, 217727304.1544597403379805, 644313084498.3473960835165319, 179423000.6597956827139920, 917725411158.2676957041136621, 100710546.6816970227986466, 1243433235024.369214447082723, -15035005.9788567928377304, 1606279922365.4310532445094659, -156831878.6055351940662316, 1982528041153.3645368119623906, -308056070.2697802232207588, 2342353877688.543006816324586, -449900680.8350084574227942, 2653936562328.114554881707868, -565285863.9948179655845598, 2888315983409.265680730189221, -642107494.156258433584243, 3023946428128.6024259729996918, -675032291.7145086586519040, 3049938369639.8698807989754450, -665581762.4358592872351351, 2967330856292.2711201341903386, -620771377.3859931362515765, 2788247319452.3720551830524613, -550909244.4074251038330419, 2533291779242.0881044653116509, -467241923.1076067949300056, 2227895405103.1479547537262910, -380001904.9183990844825462, 1898448284117.0150942605586675, -297162118.9206323132040422, 1568953190285.5687295334546410, -223946082.9398594047493048, 1258686619522.25474539663763918, -162954278.3719999138908468, 981045380180.83602237009410262, -114677342.88746080322460701, 743484439885.70053517834087387, -78164335.40101432751776719, 548270659393.48528228604675413, -51667631.04795083789819502, 393704586731.09664052205959118, -33159673.50787855910612873, 275482842200.35301892086670627, -20684240.33005984680403173, 187952846841.544924378712455573, -12552286.385352250499086703, 125112767446.671612076620390055, -7417245.466637988196264539, 81303304595.508777221743892046, -4271226.390697930467569724, 51607440817.8209820323308822524, -2398727.711923546050721722, 32014501209.3599209530210631873, -1314721.6463873113921917751, 19419315506.7293841264443025559, -703716.2399371856574768419, 11523561366.2396061363299249542, -368079.0311903610597123909, 6692817739.15464328199114755999, -188242.38219643828681663327, 3806239898.61459676975209992056, -94181.46288637624579392747, 2120487186.85440502864107774832, -46122.31459752867098760177, 1157730472.88814940388404463264, -22119.15757442451729187743, 619704332.204628689160434754478, -10393.009358089521530025101, 325336771.650813724393368577776, -4786.552558624745370205021, 167576592.020212589564501004886, -2161.7105400692315688468626
-1402.9973492443098035136570, -26.8426909159688540944289, -22374.133030993970315992854, -392.9238233952274570163449, -214411.587284849177327562426, -3665.228717223373835639840, -1524097.33555910274455963162, -25265.05039149342585923105, -8694364.6056848958180383566, -134230.5458007022295215291, -41518811.3876938949006905722, -570882.5668780285109057903, -170525002.071513937306950231, -2009280.925293928501588865, -614098224.098077757110446777, -6010222.028820924576011920, -1967676747.10938197022583685, -15595680.99177187622956564, -5675151685.92859783412818464, -35657180.96007234052757141, -14873939915.46267876319955676, -72676313.03471582249615551, -35705499638.82942870671482614, -133181414.16108371855184507, -79035116103.1900063416918503, -220697733.5618066486286096, -162251198587.4849726619590248, -331707709.2599189964151539, -310468920851.6535795864683461, -452052512.8088679595009639, -556190241654.3575342576183328, -555747505.3467835961240459, -936473458671.6938838483540265, -607848968.086571887550390, -1487104817262.185869878120676, -571681356.338744150625124, -2234151470799.982922743348158, -418870362.241678065980258, -3184389914340.036958511577704, -139091570.159087747130332, -4317034435307.023908733807044, 253945143.592755467916884, -5579486177469.599041056550511, 722697765.888505643516256, -6889211601975.768754454787225, 1212501380.078013624832512, -8142405795849.888066739462595, 1662859588.969393026608373, -9228224958140.238060646713651, 2019936783.052841269621834, -10045713214916.801655677868171, 2246721246.855109293477354, -10519683295885.698694912823297, 2328402733.243205734833765, -10612035590031.407198211798878, 2272239068.799611424833122, -10326218346310.131537347271110, 2102852788.615810041307745, -9704310497368.296328041119886, 1854948394.633359803299138, -8817967016212.437413351522964, 1565669493.776420060194981, -7755698884410.1769482854685255, 1268356411.5056914066329332, -6609396987257.1689329794924817, 988647602.7881133856380096, -5462668956102.8688918375522256, 743040585.1508223555619207, -4382682136971.7579572236815984, 539431241.2465832350545001, -3416136149819.1290530952654364, 378873176.3145707505403792, -2589038180935.7736030462654362, 257803336.9911387887982106, -1909322564036.34322521706794823, 170160658.9851500522137529, -1371103116455.09215517637231543, 109066769.35362132528890700, -959417170640.93718840449341168, 67956565.82276009463998523, -654596010651.45855828948743125, 41198564.04315216476813563, -435748658773.04767234338024668, 24323084.975277767913765393, -283172636652.934879500829107021, 13995482.120733272668873956, -179747526476.391682749907364401, 7854387.084166105446015787, -111507444016.166237030551559449, 4302226.672796781815166773, -67638925848.5645107069576798679, 2301511.8814973713193589291, -40137879282.0918242290163892588, 1203199.2358516346299847618, -23312077392.8292652892178133595, 615058.5421253497979702762, -13257811817.2043771427917313981, 307599.9877558569608349165, -7386089657.30099116649796538808, 150581.26092698287039509623, -4032637603.35361635587713104133, 72190.92812944341398826114, -2158582767.20395632901697620596, 33909.64151122788813467360, -1133233621.38820485046326896984, 15612.942450542322272184367, -583715869.606635977928426702887, 7049.372743094208834934670
2717.0823232766252027820182, 49.3960122519888750897200, 48157.999623862156160984265, 831.262758430559756663129, 489959.21680384657579873674, 8279.695013199142945349425, 3615530.50378035828855744766, 58174.27704822296824504284, 21143235.6189838597501815966, 309689.6427856315773734639, 102713162.706488226849855991, 1313068.0905395269762143326, 427056643.890402542496364302, 4602071.547127873600203516, 1551781820.282324470339249881, 13706634.751385675992987614, 5005690598.72608720118625467, 35412551.27951930679369768, 14511546813.73850778770114034, 80591608.31070870256577612, 38184575739.0883061588462883, 163396258.3159121839002628, 91950366643.5373393760042299, 297515937.4180651405386694, 204040953391.3675611111845981, 489004389.0390290009329859, 419712827918.8868206385995707, 726979683.3279270355496509, 804425081252.3941820137780025, 975614680.019970327693374, 1442997311453.368648839371894, 1172027763.035253334118654, 2432263142705.136573933797992, 1233788056.875271861915223, 3865878506990.084376501099192, 1076538003.958774096283952, 5812260937335.695406126053193, 637833462.317414477724762, 8289554900162.461429647218154, -100233373.192378618918203, 11243959456558.017372711566261, -1097823150.238746358463621, 14538538968458.006603287724198, -2259077848.645054970285564, 17958046395612.163052258488495, -3449238553.068398173574756, 21231492498624.916439053662946, -4522286911.958543724676479, 24069299861743.880672751576839, -5350895784.635486946535359, 26207535710447.887691765997329, -5850279861.525741708316502, 27449445326758.828927190779005, -5990235861.922733585116216, 27695087992061.197121252443160, -5793866188.935935938348047, 26953057421372.929866769507126, -5325456029.271776003719405, 25332917792420.881044653116509, -4672419231.076067949300056, 23021585852732.528865788505007, -3926686350.823457206319645, 20250115030581.494338779292453, -3169729268.486744674176450, 17258485093141.256024868001052, -2463406912.338453452242353, 14265115021252.220447828559911, -1846815154.8826656907629308, 11445529435443.086927651097864, -1337902333.6870427042870818, 8921813278628.4064221400904864, -937972024.8121719302132063, 6762004799186.3184815279099676, -637234116.2580603340777386, 4986924765260.5574466127548216, -420022531.0997950820109639, 3581276948604.5892459712671815, -268895124.2907780084524125, 2506037957887.2656583828327410, -167363818.47136333998782270, 1709874488437.84536504714533075, -101369021.37738583868228203, 1138246264337.12288110441448864, -59797169.46977102654597613, 739706651722.10074246340931228, -34381763.87090416006034468, 469546017737.278840644308926747, -19282584.14701390041881270, 291289732600.940761896664538338, -10555743.599057784862152628, 176694607615.673960757058849297, -5643878.478252202915589993, 104854144580.089411417861311773, -2949130.654410866493460588, 60899838377.8335483160335987290, -1506903.4061820199327028395, 34634624051.9552821344709365560, -753331.1384263016261308290, 19295507881.4691567314007438773, -368652.6262404086215312905, 10534973647.4786877157273908261, -176681.15908752186601042671, 5639170708.61410455615172201478, -82966.91101616225308355370, 2960519792.35708908230618441964, -38190.21954122309104962791, 1524936442.19598904394045332149, -17239.074186072281314663005
-4474.8266061987940631985709, -78.5847646790454914032690, -85764.634913939670931024971, -1466.091486889349534255936, -914458.40133546164673577897, -15159.03023489605551553863, -6955491.6845479166544306852, -107384.4366405617836172233, -41518811.3876938949006905722, -570882.5668780285109057903, -204630002.485816724768340277, -2411137.110352714201906638, -859737513.737308859954625487, -8414310.840349294406416688, -3148282795.37501115236133896, -24953089.58683500196730503, -10215273034.67147610143073235, -64182925.72813021294962853, -29747879830.92535752639911351, -145352626.06943164499231102, -78552099205.4247431547726175, -292999111.1543841808140592, -189684278647.6560152200604407, -529674560.5483359567086631, -421853116327.4609289210934646, -862440044.0757893906794003, -869312978384.6300228421113691, -1265747035.864830286602699, -1668570724963.072602772854998, -1667242516.040350788372138, -2996715067749.420428314732885, -1945116697.877030040161249, -5056156378691.431957585610298, -1943716611.551730112125420, -8042945294879.938521876053370, -1507933304.070041037528929, -12100681674492.140442343995277, -528547966.604533439095262, -17268137741228.095634935228174, 1015780574.371021871667535, -23433841945372.31597243751215, 3035330616.73172370276827, -30312531048693.38251960106379, 5335006072.34325994926305, -37455066660909.48510700152794, 7649154109.259207922398517, -44295479799073.14269110422552, 9695696558.65363809418480, -50228566074584.008278389340857, 11233606234.27554646738677, -54702353138605.63321354668114, 12107694212.864669821135576, -57304992186169.59887034371394, 12270090971.517901694098860, -57826822739336.736609144718217, 11775975616.248536231323372, -56285000884736.118702638495340, 10758700688.873486859134999, -52907802097274.624480109137782, 9394016962.658520361169885, -48085333083343.097079369904858, 7863809751.335286721124186, -42300140718445.881171068751883, 6327344657.843925668083261, -36053615110278.934686127844689, 4904067861.995427546708677, -29802238531407.954109121034869, 3668132440.476765998370601, -23912953048733.903371666858055, 2652112234.201995253782654, -18641074902737.569941933111141, 1856184026.3361992793471164, -14128986973868.9398666063028169, 1259188876.4901103863817711, -10420383685058.7003793404295973, 828907447.0875220721956932, -7483453930999.3100695550486111, 530061213.4175287381918848, -5236768085211.6684663158994500, 329588512.3452173181450850, -3573139001938.99091321571802278, 199449296.79727769689287622, -2378650147884.65298780696449898, 117562049.81415949041854123, -1545828727696.96847164920333385, 67547728.92382850683573577, -981265507342.26288586885372315, 37859594.72061167997346760, -608750332637.080596362619118811, 20713606.933476341874230362, -369268489395.244782906950781181, 11069432.969835038595859808, -219133527492.595093718647445579, 5781550.295978288100920597, -127274993445.162020570800621421, 2952959.882456226824015199, -72383678641.5497134316800608032, 1475696.3570844321298719430, -40326376033.5361635587713104133, 721909.2812944341398826114, -22017544225.4803545559731573008, 345878.3434145244589736707, -11785629662.4373304448179972864, 162374.60148564015163071742, -6187388217.83034136604132305060, 74723.35107679861365030751, -3187078414.01099518518637746859, 33722.44015007819498565797
6421.0666165149541547979020, 110.8350344574079675550839, 130655.791147692420212996465, 2207.918670186438118759847, 1446212.20151214331542297906, 23269.71081928918729801713, 11276392.3301247252000968515, 165167.8094856701745991807, 68475441.8043254845665706606, 875378.7270263513174762217, 341645315.112322033997091442, 3681657.237702298880162813, 1448329698.93016950564996656, 12792859.10129329759345511, 5339403305.30782634793200498, 37773388.03148726057994419, 17413856176.48620934524136841, 96709929.97285044307893134, 50912767652.1177415451283844, 217861677.7545495785336837, 134860537743.8547644181395372, 436356708.2131622061233818, 326465525426.1880977778953570, 782407022.4624464014927775, 727502235059.403822440239256, 1260098117.768406861619395, 1501593485004.469139759052271, 1821147402.703944611694298, 2885994622906.737297678743789, 2344055526.070506668237309, 5188828037770.958024392102383, 2632081188.000579972085809, 8762657949177.524586735824834, 2440152808.973221284910291, 13949426249605.668974702527664, 1530800309.561794746539428, 21000205747078.23562177295266, -253924545.42069250125945, 29983891884154.71299389751003, -2927528400.63665695590299, 40707909111682.41848920562775, -6325417976.20615391679958, 52676936093795.67828662489959, -10117766422.33396797581928, 65109910329116.41041309789970, -13868346530.00620075567453, 77021759557580.41815280504588, -17122866510.83355822891315, 87358452368159.62563921999110, -19500932871.75247236105501, 95158077132763.94028092803388, -20766150987.99880976173622, 99702316771420.30963650879538, -20857918280.16936937805297, 100624747706458.93816927282660, -19881702509.28129708055245, 97953948797360.74003932538383, -18066687693.49412940396022, 92086343410930.11546315402003, -15706745403.29382882527858, 83700475459736.843266954408806, -13101547643.078544653262661, 73636203064069.359039436804486, -10510536159.310734729567372, 62766506093509.769970445663607, -8125986681.483729039356896, 51886400107341.994072018310316, -6065157246.047926926101437, 41635128633599.229969987088937, -4377202782.456802340994963, 32457623036094.328711333967844, -3058723758.038689603573145, 24602162175285.4167366229237866, -2072111153.4256557379207551, 18145136539596.5855129210870529, -1362401963.0732752428255567, 13031397381013.7814235907302531, -870291856.0510893679366780, 9119330605001.8419469181084307, -540634780.6793911396388375, 6222412911709.6050833707992046, -326891193.1014149451180029, 4142357249643.76415779509214879, -192537877.67706329633793020, 2692063835027.06535302737118002, -110553482.44287969573452615, 1708899764592.18580312709862491, -61927029.11447233785796208, 1060167645694.04376454235309578, -33863270.86951321749353996, 643105420091.21505669621604554, -18088001.347053314493224939, 381638987167.756902780477218702, -9443261.345407324911604461, 221661593932.513805660613993958, -4821319.285928330407237306, 126063984825.598490645151526665, -2408530.4914373363273377649, 70233157649.8579181048492721742, -1177874.3939168124400695114, 38346360818.5759109818317097005, -564174.9949099033209681652, 20526270560.3424843039895453095, -264785.5221524800979440868, 10776217524.8516559105125368052, -121822.79091491078795695190, 5550770006.02841831455287855113, -54966.31519029560049066974
-8168.0604679942543743833305, -139.6277606561285270719939, -174182.552635326027949672186, -2887.434330456391526769262, -1987283.33844226190126591007, -30681.26761158908103349237, -15816690.0524548171050249799, -217479.0730963918136783963, -97442858.3265793927468287032, -1148160.5287393877151936369, -491278579.278462205688357421, -4808177.623056739660809536, -2098855196.91667410157422597, -16635393.05789000131153669, -7783065169.27350560109008179, -48901276.74524206700924079, -25498182712.22173502262781158, -124587965.20236998142198087, -74811523052.7854696712120167, -279046772.5279849341086278, -198716863345.1634445162537951, -554897158.6696852879805042, -482117847231.383918766963960, -985645764.6580450179193146, -1076292258952.399075899756933, -1567115377.737408926270008, -2224760966617.430137030473331, -2222990021.387134384496183, -4281021525356.314897592475550, -2778738139.824328628801785, -7704619243720.277268701882359, -2961853884.269303028000640, -13021911429805.61474970408641, -2441415825.637209298856361, -20744025727700.81218687542047, -906082228.46491446702045, -31247106388888.93495845422241, 1838079134.57613481539840, -44635889419756.79232845240409, 5781582127.10804514813005, -60625062097386.76503920212758, 10670012144.68651989852610, -78477282527619.87355752701092, 16026799086.06691183740642, -97028193845588.78875194258924, 21238192461.81273106345242, -114808151027620.59035060420767, 25676814249.77267763974119, -130243697949061.03146082543129, 28827843363.96349957413232, -141898075889562.81625037491071, 30383082405.66337562348289, -148697544186865.89413780070399, 30281080156.06766459483153, -150093335692629.64987370265424, 28689868503.66263162436000, -146126310554377.53427839666625, 25945380182.58067528323111, -137386665952408.84879819972817, 22468027860.95796206035482, -124886129740173.55393363155318, 18680731846.967780543864867, -109877684145611.991424389621910, 14945730627.033683951874063, -93664178241567.855771523252446, 11528416241.498407423450459, -77432419395900.258536826016558, 8587791996.463603678915261, -62136916342458.566473110370469, 6187280087.787330931157055, -48442241053264.936685507323944, 4317219005.108949896166072, -36719447271159.229908151990009, 2920911956.403649206784824, -27082976131235.5983469611283069, 1918316772.368199242980154, -19450852887929.0543034590551001, 1224185902.9965214673960300, -13611958102624.7272884408305630, 759806844.9420102738776237, -9288062482216.2640476271947103, 459051813.5600513435390657, -6183314910787.8738865968133354, 270190915.6953140273429431, -4018515887211.17181832006762813, 155044054.57012402274848637, -2550953774860.14726094811821216, 86799876.67361514690153676, -1582579240265.33478388693191935, 47440427.01357873683939918, -960013549015.178505815026904442, 25328696.534762024061175947, -569707113516.439520650250400648, 13218010.902423110545591842, -330896816647.084404259108849386, 6746040.489528832593700311, -188189754823.168763274266115262, 3368909.979374025986118853, -104845448692.763593123681701432, 1647039.7305453545665412892, -57244486931.8384621605445582481, 788676.6357873950222063417, -30642303554.9693096222998855839, 370058.5005708121818872372, -16087157708.8174042680836196034, 170218.03123372803183236882, -8286432614.19997703047050322954, 76786.23928983918524824196
9332.5565105494585866426046, 157.7084764418884370542748, 206601.743073163330774711295, 3324.244402755598185431019, 2416369.78502672682859218247, 35393.10203264360884268158, 19564411.9440929955904487602, 250108.2077218146621360633, 122016183.9686864407132469435, 1314877.5848936781714867188, 620712728.112929788135699952, 5482653.900554270397195046, 2669701652.65391317396600249, 18886694.01574363028997210, 9950774957.99211962585221052, 55262817.12734311033081791, 32729636347.7899767075825328, 140053935.69935330048593955, 96328955531.3248317272425266, 311683363.0094015758024156, 256508627120.5763625397749233, 614748374.7919221726014680, 623573344336.631847805919362, 1080084100.944348738530910, 1394336807504.149915490548538, 1691065445.367948568001848, 2885994622906.737297678743789, 2344055526.070506668237309, 5559458611897.455026134395410, 2820086987.143478541520509, 10014466227631.456670555228382, 2788746067.397967182754618, 16938589017378.31232642449788, 1858828947.32503647794073, 27000264531957.73151370808199, -326474415.54089035876215, 40692424699924.25334886090647, -3973074258.00689158301120, 58154155873832.02641315089679, -9036311394.58021988114226, 79015404140693.51742993734938, -15176649633.50095196372892, 102315573374325.78779201098524, -21793115975.72402975891713, 126535747844596.40125103686109, -28130423553.51227423321446, 149757346916845.07252437712759, -33430170637.28995261895144, 169925137737078.46478737148908, -37082412478.56930314595753, 185161445432637.71789637347713, -38736133948.88597170209837, 194062013433885.09504074045131, -38343283410.75678722677972, 195907897594721.48007865076767, -36133375386.98825880792043, 190750282779783.81060224761292, -32535401192.53721685236277, 179358161699436.09271490230458, -28074744949.45402425699142, 163051592499010.72358732435279, -23273330067.04519832975632, 143466299642308.045646732945388, -18573683843.391380661387190, 122303657395877.557455471731459, -14296442079.970113468667674, 101113883824455.272784254358846, -10630349614.537948542416338, 81144057590235.821778334919611, -7646809395.096724008932863, 63262702736448.214465601804023, -5328285823.094543326081942, 47955003711790.975998434301497, -3600633759.550798856038971, 35370935748465.978149746267830, -2362220752.138671141542412, 25403849542505.1311378433020569, -1506054031.8925896032796187, 17778322604884.5859524879977274, -933974837.4326141289085796, 12131189088242.4521763999127215, -563860927.4828282249896527, 8076191505081.1960590821135400, -331660447.3286390872035785, 5248763562675.99925246180291938, -190204446.56587932342088354, 3331955457895.56611713310972961, -106427422.73275582640826845, 2067124564578.90553938069443210, -58140004.32981422515679445, 1253956672122.62982342156800431, -31027858.70633835328098609, 744149636773.439204717775551145, -16185857.602759394938582383, 432219376544.909110783376662851, -8257818.827785153122300908, 245816051774.502713366972452610, -4122560.378708843540243290, 136951288637.771110649398963216, -2014910.6961067975748863042, 74774271326.9619071073904864847, -964575.8306983203567963162, 40025950806.5918648104751367050, -452484.6519696686409829642, 21013629308.5361550479501830864, -208086.76464897620185753544, 10824071604.0333733595298338382, -93850.40728598625162334697
-9676.8084797403348860928992, -160.4130183586884181538479, -220809.259826917989029545563, -3409.029734621009003721375, -2636115.00874246951750416332, -36246.51218273196894639938, -21653968.5170176428326286007, -255146.7841643083811541415, -136466272.021795057135654839, -1335604.8952935387946693156, -699618398.972224700524741991, -5545131.019296667103845563, -3026747565.82858551153503181, -19017163.17870524828137142, -11332525649.87632667672347181, -55372428.97883110285421372, -37405761526.39273483560600834, -139523386.26399246705431388, -110398257413.9796913979187750, -308276199.2609362711002801, -294627573308.0679503575890864, -602339078.4021386220618034, -717528172634.9327172665046221, -1044743585.158272617513339, -1606771809223.699543410897406, -1605492793.224041499913910, -3329683408610.467142571925428, -2161240775.418922266845833, -6420516036433.564390584901966, -2468211570.224419190000533, -11575032382049.435333070299030, -2170147400.566408265650099, -19591579853939.65595427123045, -855744326.88353032996376, -31247106388888.93495845422241, 1838079134.57613481539840, -47115661054187.72523558864876, 6102781134.16960321191505, -67361180108207.51671022458620, 11855569049.65168877614011, -91556829615556.51915044817941, 18697932267.07806381030749, -118590014700164.07514126316463, 25957790786.66000463310851, -146699304090848.53211466093203, 32809262652.48731031744707, -173658263932081.37528110057506, 38437124485.28466609884310, -197080660957726.13368107626487, 42198725563.42135503261513, -214785341603250.73597682323909, 43739338003.20884885920110, -225140003538944.47481055398136, 43034802755.49394743654000, -227307594195698.38665528370306, 40359480284.01438377391506, -221345184034436.47861932178427, 36198489331.54338331946054, -208143549566955.92322271925530, 31134553078.27963423977478, -189233789361887.31856422657107, 25739869413.22467791711644, -166514094651676.188038263559904, 20494962207.10827986391193, -141959435559150.473984181030356, 15744285326.849940078011312, -117369730869088.403338097366442, 11687084610.264958425518881, -94193246492459.599110708685446, 8394592509.934069242545141, -73438894542318.459816303980019, 5841823912.807298413569647, -55670562047539.841046531208186, 3943206698.756853999459206, -41062911652294.670196191338545, 2584392461.881545320058286, -29492575889020.2424582884662198, 1646248164.0410222600681847, -20640138849369.4756613937660229, 1020115141.2445585411979239, -14084217296794.6016305816303750, 615434863.5282152845033704, -9376537070159.4009094134911323, 361769460.6636227197464682, -6093945128832.5740122649490624, 207355260.94252507315367114, -3868527031759.70724950138913618, 115965488.25541469005186466, -2400033872537.94626453756726110, 63321741.33690506015293987, -1455918178986.45655277286213499, 33779361.19508128250540137, -864008354578.498166676561995619, 17614661.278214173994661923, -501839346195.116702064709640699, 8983759.944997402629650276, -285412610330.300892392244631677, 4483608.155373465208917954, -159012463699.551283779290439578, 2190768.4327427639505731715, -86819860072.4130439298496758211, 1048499.0849506345153471720, -46474011158.8058345522415677431, 491740.9791196587586268433, -24398940475.1443768119409261759, 226092.81568674871211982356, -12567872781.2040088337107869069, 101952.11627764901409895633
