69098, 0.01845150816, 0.0001612722772, (init)
70000, 0.01452889516, 0.0001612722772
71000, 0.01027987322, 0.0001612722772
71067, 0.02662285813, 0.0001611540662, (recalc)
72000, 0.0227578734, 0.0001611540662
73000, 0.01871073717, 0.0001611540662
74000, 0.01475744693, 0.0001611540662
75000, 0.01089679355, 0.0001611540662
75236, 0.04295816806, 0.0001609305205, (recalc)
76000, 0.04008400586, 0.0001609305205
77000, 0.03639573442, 0.0001609305205
78000, 0.0327905336, 0.0001609305205
79000, 0.02926496594, 0.0001609305205
80000, 0.02581558659, 0.0001609305205
81000, 0.0224410711, 0.0001609305205
82000, 0.01913862894, 0.0001609305205
83000, 0.01590462712, 0.0001609305205
84000, 0.01273867955, 0.0001609305205
84883, 0.07645101717, 0.0001605220034, (recalc)
85000, 0.07609205747, 0.0001605220034
86000, 0.07305360776, 0.0001605220034
87000, 0.07007730473, 0.0001605220034
88000, 0.06715996914, 0.0001605220034
89000, 0.06429964018, 0.0001605220034
90000, 0.06149559464, 0.0001605220034
91000, 0.05874540423, 0.0001605220034
92000, 0.05604730314, 0.0001605220034
93000, 0.05340079545, 0.0001605220034
94000, 0.05080388769, 0.0001605220034
95000, 0.04825440255, 0.0001605220034
96000, 0.04575235833, 0.0001605220034
97000, 0.04329559721, 0.0001605220034
98000, 0.04088244479, 0.0001605220034
99000, 0.03851277187, 0.0001605220034
100000, 0.03618499677, 0.0001605220034
101000, 0.03389750577, 0.0001605220034
102000, 0.03165000762, 0.0001605220034
103000, 0.02944122856, 0.0001605220034
104000, 0.02726931779, 0.0001605220034
105000, 0.02513450543, 0.0001605220034
106000, 0.02303532064, 0.0001605220034
107000, 0.0209704096, 0.0001605220034
108000, 0.01894003435, 0.0001605220034
109000, 0.01694248112, 0.0001605220034
110000, 0.01497682742, 0.0001605220034
111000, 0.01304295463, 0.0001605220034
112000, 0.01113957579, 0.0001605220034
112607, 0.1493279484, 0.0001598350199, (recalc)
113000, 0.1485954539, 0.0001598350199
114000, 0.1467513333, 0.0001598350199
115000, 0.1449357822, 0.0001598350199
